1,1.40737,1.40737,0
2,1.40712,1.40724,8.85948e-05
3,1.40715,1.40721,6.35731e-05
4,1.40715,1.4072,4.9415e-05
5,1.4071,1.40718,4.29206e-05
6,1.40713,1.40717,3.65104e-05
7,1.40716,1.40717,3.13178e-05
8,1.40704,1.40715,3.14097e-05
9,1.40688,1.40712,4.01888e-05
10,1.40702,1.40711,3.73712e-05
11,1.40716,1.40712,3.41895e-05
12,1.4072,1.40712,3.21129e-05
13,1.40707,1.40712,2.9922e-05
14,1.40716,1.40712,2.79566e-05
15,1.40721,1.40713,2.67453e-05
16,1.40713,1.40713,2.50742e-05
17,1.4071,1.40713,2.36522e-05
18,1.40703,1.40712,2.29262e-05
19,1.40712,1.40712,2.172e-05
20,1.40715,1.40712,2.06781e-05
21,1.40711,1.40712,1.97019e-05
22,1.40713,1.40712,1.88139e-05
23,1.40711,1.40712,1.80032e-05
24,1.40714,1.40712,1.7276e-05
25,1.4071,1.40712,1.66019e-05
26,1.40707,1.40712,1.60895e-05
27,1.40718,1.40712,1.56457e-05
28,1.40715,1.40712,1.51168e-05
29,1.4072,1.40713,1.48325e-05
30,1.40722,1.40713,1.46844e-05
31,1.4071,1.40713,1.42396e-05
32,1.40707,1.40713,1.39211e-05
33,1.40711,1.40713,1.35121e-05
34,1.40714,1.40713,1.31207e-05
35,1.40722,1.40713,1.29988e-05
36,1.40716,1.40713,1.26723e-05
37,1.40727,1.40713,1.28996e-05
38,1.4072,1.40714,1.26738e-05
39,1.40711,1.40714,1.2372e-05
40,1.4071,1.40713,1.20998e-05
41,1.40708,1.40713,1.18773e-05
42,1.40712,1.40713,1.15983e-05
43,1.40708,1.40713,1.13875e-05
44,1.40711,1.40713,1.11408e-05
45,1.40712,1.40713,1.0896e-05
46,1.40722,1.40713,1.08156e-05
47,1.40725,1.40713,1.08646e-05
48,1.40714,1.40714,1.06383e-05
49,1.40716,1.40714,1.04333e-05
50,1.4073,1.40714,1.07295e-05
51,1.40713,1.40714,1.05213e-05
52,1.40714,1.40714,1.0319e-05
53,1.40708,1.40714,1.01928e-05
54,1.40709,1.40714,1.00384e-05
55,1.40707,1.40714,9.93806e-06
56,1.40698,1.40713,1.01332e-05
57,1.40689,1.40713,1.0812e-05
58,1.40688,1.40712,1.14164e-05
59,1.40699,1.40712,1.14409e-05
60,1.40716,1.40712,1.12663e-05
1,-3.36268,-3.36268,0
2,-3.36478,-3.36373,0.000739875
3,-3.36441,-3.36396,0.000526689
4,-3.36358,-3.36386,0.000403173
5,-3.36508,-3.36411,0.000388986
6,-3.36214,-3.36378,0.000441173
7,-3.36094,-3.36337,0.000532765
8,-3.3629,-3.36331,0.000469406
9,-3.36362,-3.36335,0.000418475
10,-3.36228,-3.36324,0.000389962
11,-3.3636,-3.36327,0.000355893
12,-3.36426,-3.36336,0.00033553
13,-3.36217,-3.36326,0.00032196
14,-3.36412,-3.36332,0.0003047
15,-3.3653,-3.36346,0.000311537
16,-3.3648,-3.36354,0.000303096
17,-3.36503,-3.36363,0.000297585
18,-3.36268,-3.36357,0.000285711
19,-3.36112,-3.36345,0.000298357
20,-3.36295,-3.36342,0.000284464
21,-3.36252,-3.36338,0.00027412
22,-3.36396,-3.3634,0.000262949
23,-3.36333,-3.3634,0.000251538
24,-3.36402,-3.36343,0.000242367
25,-3.36411,-3.36345,0.0002342
26,-3.36445,-3.36349,0.000228328
27,-3.36282,-3.36347,0.000221208
28,-3.36384,-3.36348,0.000213706
29,-3.36236,-3.36344,0.000209797
30,-3.36239,-3.36341,0.000205714
31,-3.3615,-3.36335,0.000208055
32,-3.36326,-3.36334,0.000201573
33,-3.36317,-3.36334,0.00019553
34,-3.36278,-3.36332,0.000190473
35,-3.36476,-3.36336,0.000189384
36,-3.36231,-3.36333,0.000186378
37,-3.36213,-3.3633,0.000184147
38,-3.36279,-3.36329,0.000179797
39,-3.36351,-3.36329,0.000175276
40,-3.36287,-3.36328,0.000171206
41,-3.36268,-3.36327,0.000167661
42,-3.36214,-3.36324,0.000165805
43,-3.36315,-3.36324,0.000161961
44,-3.36246,-3.36322,0.00015925
45,-3.36346,-3.36323,0.000155796
46,-3.36463,-3.36326,0.000155359
47,-3.36317,-3.36326,0.000152064
48,-3.36324,-3.36325,0.000148897
