0.686149,0
0.688544,0
0.689567,0
0.689883,0
0.689948,0
0.689962,0
0.689735,0
0.689794,0
0.68997,0
0.68989,0
0.689745,0
0.689979,0
0.689983,0
0.690159,0
0.690288,0
0.690438,0
0.690895,0
0.691118,0
0.691212,0
0.691,0
0.691301,0
0.691901,0
0.692484,0
0.69351,0
0.693883,0
0.694006,0
0.694124,0
0.69485,0
0.695571,0
0.69578,0
0.696523,0
0.696901,0
0.697731,0
0.698332,0
0.698753,0
0.699685,0
0.700302,0
0.700794,0
0.701422,0
0.702429,0
0.703175,0
0.70364,0
0.704172,0
0.704628,0
0.705223,0
0.705982,0
0.706553,0
0.707225,0
0.707611,0
0.70829,0
0.708772,0
0.709474,0
0.710471,0
0.711525,0
0.712326,0
0.712668,0
0.713187,0
0.714093,0
0.714888,0
0.715504,0
0.716103,0
0.71703,0
0.717495,0
0.717881,0
0.718018,0
0.718413,0
0.718954,0
0.719242,0
0.720365,0
0.721314,0
0.722292,0
0.722717,0
0.723571,0
0.724319,0
0.725378,0
0.726286,0
0.727388,0
0.728441,0
0.729037,0
0.730063,0
0.730928,0
0.730924,0
0.731434,0
0.731722,0
0.732026,0
0.732788,0
0.733023,0
0.733466,0
0.733469,0
0.734621,0
0.735587,0
0.73607,0
0.736506,0
0.737038,0
0.737631,0
0.738743,0
0.739609,0
0.740062,0
0.740515,0
0.74089,0
0.741419,0
0.742125,0
0.743342,0
0.744407,0
0.745138,0
0.745913,0
0.746822,0
0.748166,0
0.749446,0
0.75091,0
0.752296,0
0.753348,0
0.754252,0
0.755747,0
0.755944,0
0.756394,0
0.757579,0
0.758964,0
0.760177,0
0.760871,0
0.761874,0
0.763652,0
0.764779,0
0.766297,0
0.76715,0
0.768603,0
0.769896,0
0.771066,0
0.772184,0
0.77384,0
0.775747,0
0.777334,0
0.778241,0
0.779011,0
0.780867,0
0.782503,0
0.783946,0
0.786051,0
0.786786,0
0.787348,0
0.789462,0
0.790723,0
0.791353,0
0.791919,0
0.792448,0
0.793496,0
0.795509,0
0.796545,0
0.797292,0
0.798624,0
0.798915,0
0.800158,0
