x,y,z
-0.765031,-2.2665,-2.55587
-1.93281,-0.473202,-1.34274
-1.27248,0.0721354,-1.63825
-1.94336,0.0822206,-3.91687
-1.36596,-0.990384,-2.84672
-2.28937,2.10608,-2.84743
-1.32252,-0.492009,-2.94061
-3.47274,-1.31179,-4.53534
-3.41031,-3.13272,-3.84701
-6.38039,-3.52456,-3.51648
-1.50663,-2.05876,-6.17834
-2.75082,-4.74256,-4.87059
-4.56513,-1.19555,-4.30188
-6.52848,-0.250664,-4.88312
-6.24597,-2.54827,-5.0754
-5.0568,2.35411,-7.82781
-4.76095,4.88066,-7.17579
-2.93833,3.63437,-7.78153
-1.82105,6.44954,-4.38028
-2.63716,6.97431,-7.00506
-4.09864,4.97297,-5.41642
-2.72228,4.30639,-4.80628
-3.3888,4.49782,-3.97738
-3.42459,4.92343,-1.93385
-3.91786,2.97049,-3.36772
-3.5257,1.79794,-2.20536
-3.3886,1.75637,-3.09272
-2.15906,2.6402,-3.35707
-1.65412,1.98998,-3.21798
-1.7435,-0.375138,-2.92206
-2.79854,1.92643,-4.39536
-1.10212,3.25516,-2.843
0.0423086,3.11068,-2.97429
2.31548,1.77593,-1.2105
2.57945,-0.864318,-4.12722
2.23654,0.307344,-3.42762
0.284906,-0.154251,-1.1671
1.32675,-1.21006,-1.92481
1.14774,-0.467445,-1.56771
0.262273,0.464392,-2.52256
0.804983,-0.782072,-1.77549
-0.556974,-1.68104,-3.05161
-0.370148,-2.17457,-3.17175
-1.55799,-1.48538,-2.45211
-1.12454,-1.40472,-4.05456
-1.24257,-1.17952,-5.25778
-0.992516,-1.12166,-5.99564
-4.01089,-0.870725,-5.5306
-4.64142,-1.98597,-6.19403
-4.4024,-3.0452,-2.88654
-5.68529,-3.43255,-5.71075
-4.42765,-2.20529,-5.8843
-4.39815,-2.49417,-6.5337
-4.27385,-3.26522,-3.19414
-3.73348,-3.15409,-4.49092
-1.92002,-2.61457,-4.38318
-1.36873,-2.02893,-2.24498
-1.00484,-2.90591,-3.76556
-0.378699,-1.68179,-4.74836
-2.7531,1.42265,-4.08732
-3.3096,2.7703,-3.57157
-2.98981,0.0461783,-3.58204
-2.45017,-1.76049,-2.76981
-1.32885,-0.402924,-2.03804
-0.778826,-1.36665,-2.9883
-0.882932,-1.29403,-3.71703
1.27388,-1.15542,-4.81516
