sum,mean,err
0.802504,1.47966,0.00686173
0.802504,1.47962,0.00686144
0.803781,1.47957,0.00686114
0.803781,1.47953,0.00686084
1.39204,1.47953,0.00686041
1.39204,1.47952,0.00685999
1.39204,1.47951,0.00685956
1.0889,1.47949,0.00685917
1.07693,1.47947,0.00685879
1.07693,1.47944,0.00685841
1.07693,1.47941,0.00685803
1.84117,1.47944,0.00685764
1.84117,1.47946,0.00685725
2.06854,1.4795,0.00685692
2.06854,1.47953,0.00685659
1.83331,1.47956,0.00685619
1.72282,1.47957,0.00685578
1.72282,1.47959,0.00685537
1.83214,1.47961,0.00685498
1.78195,1.47963,0.00685458
1.78195,1.47965,0.00685418
1.78195,1.47966,0.00685377
1.78195,1.47968,0.00685337
1.78195,1.4797,0.00685297
0.661709,1.47965,0.00685273
0.661709,1.4796,0.0068525
0.661709,1.47955,0.00685226
0.958437,1.47952,0.00685191
1.19805,1.4795,0.0068515
1.84651,1.47952,0.00685112
1.87683,1.47955,0.00685073
1.87683,1.47957,0.00685035
1.87683,1.4796,0.00684997
1.87683,1.47962,0.00684959
1.87683,1.47965,0.0068492
1.87683,1.47967,0.00684882
0.956096,1.47964,0.00684847
1.08669,1.47961,0.00684809
1.08669,1.47959,0.00684771
1.08669,1.47956,0.00684732
0.972426,1.47953,0.00684697
0.614839,1.47948,0.00684675
0.614839,1.47943,0.00684654
0.698897,1.47938,0.00684629
0.698897,1.47933,0.00684603
0.607846,1.47927,0.00684582
0.607846,1.47922,0.00684561
0.607846,1.47917,0.0068454
0.607846,1.47911,0.00684519
0.607846,1.47906,0.00684498
0.607846,1.479,0.00684477
1.48388,1.479,0.00684434
1.48388,1.479,0.00684391
1.48388,1.479,0.00684349
1.48388,1.479,0.00684306
1.32832,1.47899,0.00684264
0.440256,1.47893,0.00684252
0.440256,1.47887,0.0068424
0.440256,1.4788,0.00684228
0.440256,1.47874,0.00684216
0.738723,1.47869,0.00684189
0.738723,1.47864,0.00684162
0.795369,1.4786,0.00684132
0.795369,1.47856,0.00684103
0.795369,1.47852,0.00684074
0.795369,1.47847,0.00684044
0.795369,1.47843,0.00684015
0.795369,1.47839,0.00683986
0.795369,1.47835,0.00683956
0.633557,1.47829,0.00683934
1.74994,1.47831,0.00683893
2.96153,1.4784,0.00683913
2.94941,1.47849,0.00683932
2.94941,1.47859,0.0068395
2.05657,1.47862,0.00683917
2.39898,1.47868,0.00683899
2.28164,1.47873,0.00683874
2.28164,1.47878,0.0068385
2.28164,1.47883,0.00683826
1.69582,1.47884,0.00683785
1.36168,1.47883,0.00683743
1.36168,1.47883,0.006837
1.32134,1.47882,0.00683659
1.05559,1.47879,0.00683621
1.31815,1.47878,0.00683579
1.31815,1.47877,0.00683538
1.31815,1.47876,0.00683496
1.31815,1.47875,0.00683454
1.86694,1.47878,0.00683416
1.86694,1.4788,0.00683378
1.86694,1.47882,0.0068334
1.86694,1.47885,0.00683301
1.86694,1.47887,0.00683263
1.86694,1.4789,0.00683225
2.60781,1.47897,0.00683219
1.90717,1.47899,0.00683181
1.01208,1.47896,0.00683145
1.63629,1.47897,0.00683103
1.63629,1.47898,0.00683062
1.93536,1.47901,0.00683025
1.93536,1.47904,0.00682989
1.93536,1.47907,0.00682952
1.93536,1.4791,0.00682916
1.93536,1.47912,0.00682879
2.13687,1.47917,0.00682849
2.15405,1.47921,0.00682819
2.15405,1.47925,0.0068279
1.40569,1.47925,0.00682748
1.40569,1.47924,0.00682705
1.40569,1.47924,0.00682663
2.60231,1.47931,0.00682656
2.60231,1.47938,0.0068265
2.12383,1.47942,0.00682619
1.04279,1.47939,0.00682582
1.04279,1.47936,0.00682545
1.04279,1.47933,0.00682508
0.789715,1.47929,0.00682479
1.13146,1.47927,0.0068244
1.13489,1.47925,0.00682401
0.641456,1.4792,0.00682379
0.641456,1.47914,0.00682356
0.318217,1.47907,0.00682352
0.591595,1.47902,0.00682332
0.591595,1.47896,0.00682312
0.721349,1.47892,0.00682285
1.42403,1.47891,0.00682243
1.42403,1.47891,0.00682201
1.73716,1.47892,0.00682161
1.88368,1.47895,0.00682123
1.88368,1.47897,0.00682085
0.385042,1.47891,0.00682077
0.385042,1.47884,0.00682068
0.385042,1.47877,0.0068206
0.385042,1.4787,0.00682051
0.385042,1.47864,0.00682042
0.385042,1.47857,0.00682034
0.385042,1.4785,0.00682025
0.385042,1.47843,0.00682016
0.429642,1.47837,0.00682005
1.26416,1.47835,0.00681964
1.26416,1.47834,0.00681923
1.00626,1.47831,0.00681887
1.00626,1.47828,0.00681851
1.00626,1.47825,0.00681815
1.00626,1.47822,0.00681779
0.607453,1.47817,0.00681759
0.607453,1.47812,0.00681738
0.607453,1.47806,0.00681717
1.52885,1.47807,0.00681675
1.65032,1.47808,0.00681633
1.65032,1.47809,0.00681592
1.65032,1.4781,0.00681551
2.26686,1.47815,0.00681526
2.2354,1.47819,0.006815
2.2354,1.47824,0.00681474
2.72735,1.47832,0.00681475
1.85907,1.47834,0.00681437
1.85907,1.47836,0.00681399
2.29076,1.47841,0.00681376
1.76121,1.47843,0.00681336
1.43636,1.47843,0.00681294
1.02116,1.4784,0.00681257
1.01625,1.47837,0.00681221
1.01625,1.47834,0.00681185
1.01625,1.47832,0.00681149
1.01625,1.47829,0.00681113
1.01625,1.47826,0.00681077
1.01625,1.47823,0.00681041
1.01625,1.4782,0.00681005
1.01625,1.47817,0.00680968
1.01625,1.47814,0.00680932
0.337326,1.47807,0.00680927
0.337326,1.478,0.00680921
0.337326,1.47793,0.00680916
0.337326,1.47786,0.0068091
0.337326,1.47779,0.00680904
1.13756,1.47777,0.00680866
2.08558,1.47781,0.00680834
2.19012,1.47785,0.00680806
2.19012,1.4779,0.00680778
2.31823,1.47795,0.00680756
2.4167,1.47801,0.00680738
2.4167,1.47806,0.00680721
2.31142,1.47812,0.00680699
2.63679,1.47819,0.00680694
1.73526,1.4782,0.00680654
1.73526,1.47822,0.00680614
2.16511,1.47826,0.00680585
1.95004,1.47829,0.00680549
2.41773,1.47835,0.00680532
3.0798,1.47845,0.00680562
3.0798,1.47855,0.00680591
3.06509,1.47864,0.0068062
3.06509,1.47874,0.00680648
2.65763,1.47882,0.00680645
2.53173,1.47888,0.00680634
2.53173,1.47894,0.00680623
2.53173,1.47901,0.00680612
2.62459,1.47908,0.00680607
2.12776,1.47912,0.00680577
2.14766,1.47916,0.00680547
2.08388,1.4792,0.00680515
0.0804661,1.47911,0.00680528
0.0804661,1.47903,0.00680541
0.0804661,1.47894,0.00680554
0.0804661,1.47885,0.00680566
0.0804661,1.47877,0.00680579
0.0804661,1.47868,0.00680592
0.0804661,1.4786,0.00680604
0.55764,1.47854,0.00680586
0.55764,1.47848,0.00680568
0.961841,1.47845,0.00680533
0.961841,1.47842,0.00680499
1.06487,1.47839,0.00680461
1.34562,1.47838,0.0068042
1.28163,1.47837,0.00680379
1.28163,1.47836,0.00680338
1.28163,1.47835,0.00680297
2.1335,1.47839,0.00680268
2.1069,1.47843,0.00680237
2.21844,1.47847,0.0068021
3.64798,1.47861,0.00680299
1.92813,1.47863,0.00680263
0.875095,1.4786,0.00680231
0.875095,1.47856,0.006802
0.875095,1.47852,0.00680168
0.875095,1.47849,0.00680136
1.57025,1.47849,0.00680095
2.09469,1.47853,0.00680063
1.88468,1.47855,0.00680026
1.10897,1.47853,0.00679988
1.10897,1.47851,0.0067995
1.10897,1.47849,0.00679912
1.28162,1.47847,0.00679871
1.28162,1.47846,0.0067983
1.23415,1.47845,0.0067979
1.3265,1.47844,0.00679749
1.33067,1.47843,0.00679708
1.33067,1.47842,0.00679666
1.25532,1.47841,0.00679626
1.25532,1.47839,0.00679585
1.50312,1.47839,0.00679544
1.40545,1.47839,0.00679502
1.00887,1.47836,0.00679466
1.00887,1.47833,0.00679431
1.00887,1.4783,0.00679395
1.00887,1.47827,0.00679359
1.19608,1.47826,0.0067932
1.19608,1.47824,0.0067928
1.19608,1.47822,0.00679241
2.43134,1.47828,0.00679224
1.52345,1.47828,0.00679182
1.54695,1.47829,0.00679141
1.54695,1.47829,0.00679099
1.54695,1.4783,0.00679058
1.25336,1.47828,0.00679017
1.25336,1.47827,0.00678977
0.971854,1.47824,0.00678942
1.05172,1.47821,0.00678906
1.44144,1.47821,0.00678864
0.935551,1.47817,0.0067883
0.935551,1.47814,0.00678797
0.834546,1.4781,0.00678767
0.834546,1.47806,0.00678736
0.834546,1.47802,0.00678706
0.834546,1.47798,0.00678676
0.834546,1.47794,0.00678646
0.834546,1.4779,0.00678616
1.04459,1.47788,0.00678579
1.04459,1.47785,0.00678543
1.04459,1.47782,0.00678506
1.04459,1.4778,0.0067847
1.04459,1.47777,0.00678433
1.0223,1.47774,0.00678397
1.03738,1.47772,0.00678361
1.03738,1.47769,0.00678325
1.0455,1.47766,0.00678288
2.19763,1.47771,0.00678261
2.1196,1.47775,0.00678231
2.1196,1.47779,0.00678201
1.90826,1.47781,0.00678164
1.90826,1.47784,0.00678128
1.40778,1.47783,0.00678086
1.6845,1.47785,0.00678046
0.928377,1.47781,0.00678013
0.928377,1.47778,0.00677979
0.928377,1.47775,0.00677946
1.35147,1.47774,0.00677905
1.35147,1.47773,0.00677864
2.45549,1.47779,0.00677849
2.45549,1.47785,0.00677834
3.81042,1.47799,0.00677943
3.81042,1.47814,0.00678053
3.81042,1.47828,0.00678162
3.81042,1.47842,0.00678271
3.83286,1.47857,0.00678383
3.52786,1.47869,0.00678458
3.32829,1.47881,0.00678511
2.87318,1.47889,0.00678524
2.95574,1.47898,0.00678543
2.95574,1.47907,0.00678561
3.71571,1.47921,0.00678658
3.71571,1.47935,0.00678755
2.36379,1.4794,0.00678735
2.36379,1.47945,0.00678715
2.19838,1.4795,0.00678688
1.83284,1.47952,0.0067865
0.753257,1.47948,0.00678623
0.753257,1.47943,0.00678596
0.753257,1.47939,0.00678569
0.777732,1.47934,0.00678541
0.777732,1.4793,0.00678513
0.777732,1.47926,0.00678485
0.777732,1.47922,0.00678457
0.312163,1.47914,0.00678453
0.312163,1.47907,0.00678449
0.312163,1.479,0.00678445
0.312163,1.47893,0.00678441
0.312163,1.47886,0.00678437
0.312163,1.47879,0.00678434
0.312163,1.47871,0.0067843
0.312163,1.47864,0.00678426
0.312163,1.47857,0.00678422
0.312163,1.4785,0.00678418
0.286056,1.47843,0.00678416
0.286056,1.47835,0.00678413
0.286056,1.47828,0.00678411
0.286056,1.47821,0.00678409
0.286056,1.47814,0.00678406
0.286056,1.47806,0.00678404
0.286056,1.47799,0.00678402
0.286056,1.47792,0.006784
0.286056,1.47784,0.00678397
0.286056,1.47777,0.00678395
0.286056,1.4777,0.00678393
0.286056,1.47763,0.0067839
0.516322,1.47757,0.00678374
0.516322,1.47751,0.00678358
0.516322,1.47745,0.00678342
0.516322,1.47739,0.00678326
0.862966,1.47735,0.00678295
0.108051,1.47727,0.00678305
0.108051,1.47718,0.00678316
0.108051,1.4771,0.00678326
0.108051,1.47702,0.00678336
0.108051,1.47693,0.00678346
0.108051,1.47685,0.00678356
0.108051,1.47677,0.00678366
0.108051,1.47668,0.00678377
0.108051,1.4766,0.00678387
0.108051,1.47652,0.00678397
0.108051,1.47643,0.00678407
0.108051,1.47635,0.00678417
0.108051,1.47626,0.00678427
0.108051,1.47618,0.00678437
0.108051,1.4761,0.00678447
0.108051,1.47601,0.00678457
0.370947,1.47595,0.00678449
0.370947,1.47588,0.00678442
0.370947,1.47581,0.00678434
0.370947,1.47574,0.00678426
0.370947,1.47568,0.00678418
0.370947,1.47561,0.0067841
1.16269,1.47559,0.00678371
1.47766,1.47559,0.0067833
0.429552,1.47553,0.00678319
0.429552,1.47546,0.00678307
0.429552,1.4754,0.00678296
0.429552,1.47533,0.00678284
0.429552,1.47527,0.00678273
0.429552,1.47521,0.00678262
0.429552,1.47514,0.0067825
0.429552,1.47508,0.00678239
0.429552,1.47501,0.00678228
0.429552,1.47495,0.00678216
0.429552,1.47489,0.00678205
0.429552,1.47482,0.00678194
1.36383,1.47482,0.00678152
1.91966,1.47484,0.00678117
2.09664,1.47488,0.00678086
1.56762,1.47489,0.00678045
3.03947,1.47498,0.0067807
3.03947,1.47508,0.00678096
3.03947,1.47517,0.00678122
3.01619,1.47527,0.00678146
2.92136,1.47536,0.00678162
2.7996,1.47544,0.00678169
2.52247,1.4755,0.00678157
2.93819,1.47559,0.00678175
2.93819,1.47568,0.00678192
2.82845,1.47576,0.00678201
2.39359,1.47582,0.00678182
2.39359,1.47587,0.00678164
2.39359,1.47593,0.00678146
2.39359,1.47599,0.00678128
2.32997,1.47604,0.00678106
2.32997,1.47609,0.00678085
2.3508,1.47614,0.00678065
2.3508,1.4762,0.00678044
2.20861,1.47624,0.00678018
2.20861,1.47629,0.00677991
2.20861,1.47633,0.00677964
1.5261,1.47633,0.00677923
1.83934,1.47636,0.00677885
1.83934,1.47638,0.00677848
1.83934,1.4764,0.0067781
1.19014,1.47638,0.00677771
1.19014,1.47636,0.00677732
1.28694,1.47635,0.00677692
1.22187,1.47634,0.00677652
1.22003,1.47632,0.00677613
0.70747,1.47627,0.00677587
0.70747,1.47623,0.00677562
0.70747,1.47618,0.00677537
0.70747,1.47613,0.00677512
0.70747,1.47609,0.00677487
0.424772,1.47602,0.00677476
0.424772,1.47596,0.00677465
0.424772,1.4759,0.00677454
0.492823,1.47584,0.00677439
0.492823,1.47578,0.00677424
0.492823,1.47572,0.0067741
1.25814,1.4757,0.0067737
1.25393,1.47569,0.0067733
1.43244,1.47569,0.00677289
1.7659,1.4757,0.0067725
1.31164,1.47569,0.00677209
1.31164,1.47568,0.00677169
0.938201,1.47565,0.00677136
0.938201,1.47562,0.00677102
0.938201,1.47559,0.00677069
0.938201,1.47555,0.00677036
0.938201,1.47552,0.00677002
0.938201,1.47549,0.00676969
1.02561,1.47546,0.00676933
1.11506,1.47544,0.00676896
1.06978,1.47541,0.00676859
1.2078,1.4754,0.0067682
1.09586,1.47538,0.00676783
1.09586,1.47535,0.00676745
1.09586,1.47533,0.00676708
1.09586,1.47531,0.00676671
1.09586,1.47528,0.00676634
1.09586,1.47526,0.00676597
1.59062,1.47527,0.00676556
1.59062,1.47527,0.00676515
2.10786,1.47531,0.00676485
2.10786,1.47535,0.00676455
2.22482,1.4754,0.00676429
1.74493,1.47541,0.0067639
1.74493,1.47543,0.00676351
0.446737,1.47537,0.00676339
0.355558,1.4753,0.00676332
0.669784,1.47525,0.00676308
0.997516,1.47522,0.00676273
0.997516,1.47519,0.00676239
0.627458,1.47514,0.00676217
0.425077,1.47508,0.00676206
0.425077,1.47501,0.00676195
0.425077,1.47495,0.00676184
0.425077,1.47488,0.00676173
0.425077,1.47482,0.00676162
0.425077,1.47476,0.00676151
0.425077,1.47469,0.0067614
0.425077,1.47463,0.00676129
0.425077,1.47457,0.00676118
0.425077,1.4745,0.00676107
1.84975,1.47453,0.0067607
1.84975,1.47455,0.00676033
1.93801,1.47458,0.00675997
1.93801,1.4746,0.00675962
1.85194,1.47463,0.00675925
1.85194,1.47465,0.00675888
2.19322,1.47469,0.00675861
2.19322,1.47474,0.00675834
2.63892,1.47481,0.0067583
2.6608,1.47488,0.00675827
1.79543,1.4749,0.00675789
1.69157,1.47491,0.00675749
1.51727,1.47492,0.00675708
1.63813,1.47492,0.00675668
1.63813,1.47493,0.00675628
1.63813,1.47494,0.00675588
1.50489,1.47495,0.00675547
1.14032,1.47493,0.00675509
0.836861,1.47489,0.00675479
0.836861,1.47485,0.00675449
1.2206,1.47483,0.0067541
1.2206,1.47482,0.00675371
0.742473,1.47477,0.00675344
0.801523,1.47473,0.00675316
0.54704,1.47468,0.00675298
0.453103,1.47461,0.00675286
0.562364,1.47456,0.00675267
0.900902,1.47452,0.00675235
1.01384,1.4745,0.006752
1.89498,1.47452,0.00675164
1.08757,1.4745,0.00675127
1.08757,1.47448,0.0067509
1.07074,1.47445,0.00675054
1.07074,1.47443,0.00675018
1.07074,1.4744,0.00674981
1.46487,1.4744,0.0067494
1.46487,1.4744,0.00674899
1.23159,1.47439,0.0067486
1.23159,1.47437,0.00674821
0.851216,1.47433,0.0067479
0.851216,1.4743,0.0067476
0.581221,1.47424,0.00674741
0.581221,1.47419,0.00674722
0.496766,1.47413,0.00674707
0.496766,1.47407,0.00674692
0.496766,1.47401,0.00674677
1.1987,1.47399,0.00674638
1.32632,1.47398,0.00674598
1.32632,1.47398,0.00674558
1.32632,1.47397,0.00674518
1.32632,1.47396,0.00674477
1.32632,1.47395,0.00674437
1.32632,1.47394,0.00674397
1.32632,1.47393,0.00674357
1.29595,1.47392,0.00674317
1.13249,1.4739,0.00674279
1.13249,1.47388,0.00674242
1.19479,1.47386,0.00674203
1.51744,1.47386,0.00674162
1.51744,1.47387,0.00674121
1.79438,1.47389,0.00674083
1.79438,1.47391,0.00674045
1.19406,1.47389,0.00674007
1.19406,1.47387,0.00673968
1.19406,1.47386,0.0067393
1.65789,1.47387,0.0067389
1.98798,1.4739,0.00673856
0.849991,1.47386,0.00673826
0.849991,1.47382,0.00673796
0.849991,1.47378,0.00673766
0.849991,1.47375,0.00673735
0.849991,1.47371,0.00673705
0.849991,1.47367,0.00673675
0.849991,1.47363,0.00673645
0.460138,1.47357,0.00673632
0.5563,1.47352,0.00673614
0.5563,1.47346,0.00673596
0.5563,1.47341,0.00673578
0.747136,1.47336,0.00673552
0.67581,1.47331,0.00673529
0.67581,1.47327,0.00673505
0.417946,1.4732,0.00673495
0.417946,1.47314,0.00673484
0.417946,1.47307,0.00673473
0.719101,1.47303,0.00673448
0.719101,1.47298,0.00673423
0.719101,1.47294,0.00673398
0.719101,1.47289,0.00673372
0.719101,1.47285,0.00673347
0.719101,1.4728,0.00673322
0.340279,1.47273,0.00673316
0.449254,1.47267,0.00673304
1.3958,1.47267,0.00673263
1.3958,1.47266,0.00673223
1.3958,1.47266,0.00673182
1.3958,1.47265,0.00673142
1.3958,1.47265,0.00673101
1.48041,1.47265,0.00673061
1.41945,1.47265,0.0067302
1.41945,1.47264,0.0067298
1.41945,1.47264,0.00672939
0.75359,1.4726,0.00672912
0.75359,1.47255,0.00672886
0.75359,1.47251,0.00672859
0.75359,1.47247,0.00672833
0.75359,1.47242,0.00672806
0.75359,1.47238,0.00672779
0.693405,1.47233,0.00672755
0.693405,1.47229,0.00672731
0.693405,1.47224,0.00672707
0.752347,1.47219,0.0067268
0.772288,1.47215,0.00672653
0.772288,1.47211,0.00672626
0.772288,1.47207,0.00672598
0.772288,1.47203,0.00672571
2.31987,1.47208,0.0067255
2.31987,1.47213,0.00672529
2.26465,1.47218,0.00672505
1.91564,1.4722,0.0067247
1.91564,1.47223,0.00672435
2.55443,1.47229,0.00672426
2.01096,1.47233,0.00672393
1.53551,1.47233,0.00672353
0.863821,1.47229,0.00672322
0.695849,1.47225,0.00672298
0.695849,1.4722,0.00672274
1.30658,1.47219,0.00672234
1.30658,1.47218,0.00672194
1.16767,1.47216,0.00672156
1.16767,1.47214,0.00672118
1.16767,1.47213,0.0067208
1.16767,1.47211,0.00672042
1.0253,1.47208,0.00672007
1.29055,1.47207,0.00671968
1.29055,1.47206,0.00671928
1.84055,1.47208,0.00671891
1.0766,1.47206,0.00671855
1.20244,1.47204,0.00671817
1.3361,1.47203,0.00671777
1.43662,1.47203,0.00671736
0.890906,1.472,0.00671705
0.890906,1.47196,0.00671674
0.890906,1.47193,0.00671642
0.890906,1.47189,0.00671611
0.692592,1.47184,0.00671587
0.991394,1.47181,0.00671553
1.27097,1.4718,0.00671514
1.12485,1.47178,0.00671476
0.594713,1.47173,0.00671457
1.13264,1.47171,0.00671419
1.12862,1.47169,0.00671382
1.12862,1.47167,0.00671345
1.12862,1.47165,0.00671308
1.5093,1.47165,0.00671267
1.64692,1.47166,0.00671228
1.64692,1.47167,0.00671188
1.64692,1.47168,0.00671149
2.59454,1.47175,0.00671142
2.59454,1.47182,0.00671136
2.39063,1.47187,0.00671118
2.39063,1.47193,0.00671101
1.43929,1.47192,0.0067106
1.43929,1.47192,0.0067102
0.901808,1.47189,0.00670989
0.901808,1.47185,0.00670957
0.813727,1.47181,0.00670928
0.813727,1.47177,0.006709
0.813727,1.47174,0.00670871
0.813727,1.4717,0.00670842
0.813727,1.47166,0.00670814
2.07713,1.47169,0.00670783
2.07713,1.47173,0.00670753
2.07713,1.47177,0.00670722
2.07713,1.4718,0.00670692
1.93618,1.47183,0.00670657
1.60576,1.47184,0.00670618
2.01572,1.47187,0.00670585
2.94081,1.47196,0.00670603
2.4078,1.47201,0.00670586
2.09102,1.47205,0.00670556
1.82699,1.47207,0.0067052
2.22321,1.47212,0.00670494
2.66766,1.47219,0.00670493
1.08571,1.47217,0.00670456
1.23747,1.47215,0.00670418
1.18732,1.47214,0.0067038
1.18732,1.47212,0.00670342
0.538878,1.47206,0.00670325
0.566294,1.47201,0.00670306
0.566294,1.47195,0.00670288
0.566294,1.4719,0.0067027
0.566294,1.47185,0.00670252
0.566294,1.47179,0.00670234
0.566294,1.47174,0.00670216
0.566294,1.47168,0.00670197
0.566294,1.47163,0.00670179
0.566294,1.47157,0.00670161
0.566294,1.47152,0.00670143
0.566294,1.47146,0.00670125
0.431395,1.4714,0.00670113
0.72749,1.47136,0.00670088
1.16894,1.47134,0.0067005
1.90441,1.47137,0.00670015
1.66923,1.47138,0.00669976
1.66923,1.47139,0.00669937
1.66923,1.4714,0.00669898
1.59444,1.47141,0.00669858
1.76754,1.47143,0.0066982
2.01413,1.47146,0.00669788
0.754109,1.47142,0.00669762
0.754109,1.47137,0.00669735
0.69792,1.47133,0.00669711
0.69792,1.47128,0.00669687
0.56806,1.47123,0.00669669
0.56806,1.47117,0.00669651
0.56806,1.47112,0.00669632
0.56806,1.47106,0.00669614
0.648717,1.47101,0.00669592
0.648717,1.47097,0.0066957
2.48311,1.47103,0.00669557
1.83011,1.47105,0.00669521
2.38745,1.4711,0.00669503
2.18305,1.47114,0.00669477
1.97461,1.47118,0.00669443
1.97461,1.47121,0.0066941
1.92483,1.47123,0.00669376
1.92483,1.47126,0.00669341
2.00119,1.47129,0.00669308
2.00119,1.47132,0.00669276
1.00621,1.4713,0.00669242
0.874591,1.47126,0.00669211
0.874591,1.47122,0.0066918
0.874591,1.47119,0.0066915
0.874591,1.47115,0.00669119
0.874591,1.47112,0.00669089
0.968548,1.47109,0.00669056
0.723704,1.47104,0.00669031
0.723704,1.471,0.00669005
0.723704,1.47095,0.0066898
0.453196,1.47089,0.00668968
0.453196,1.47083,0.00668956
0.453196,1.47077,0.00668943
0.453196,1.47071,0.00668931
0.453196,1.47065,0.00668919
0.453196,1.47059,0.00668906
0.453196,1.47053,0.00668894
0.453196,1.47047,0.00668882
0.453196,1.4704,0.00668869
0.453196,1.47034,0.00668857
1.08898,1.47032,0.00668821
1.08898,1.4703,0.00668785
1.03857,1.47027,0.0066875
1.03857,1.47025,0.00668715
1.10623,1.47022,0.00668678
0.84157,1.47019,0.00668649
0.84157,1.47015,0.0066862
0.821226,1.47011,0.00668591
0.821226,1.47007,0.00668562
0.821226,1.47003,0.00668534
0.821226,1.46999,0.00668505
2.27442,1.47004,0.00668482
2.03814,1.47008,0.00668451
2.03814,1.47011,0.0066842
2.69812,1.47018,0.0066842
2.69812,1.47026,0.0066842
2.83293,1.47034,0.0066843
2.83293,1.47042,0.00668439
4.16834,1.47058,0.00668594
4.16834,1.47074,0.00668748
4.16834,1.4709,0.00668902
4.39467,1.47108,0.0066909
3.74653,1.47121,0.00669188
3.74653,1.47135,0.00669286
3.74653,1.47149,0.00669384
3.46534,1.4716,0.0066945
2.75681,1.47168,0.00669454
2.75681,1.47176,0.00669458
3.00217,1.47185,0.0066948
2.38502,1.4719,0.00669462
2.55946,1.47197,0.00669454
2.077,1.472,0.00669423
1.52217,1.47201,0.00669384
1.52217,1.47201,0.00669344
1.52217,1.47201,0.00669304
1.91919,1.47204,0.00669269
3.33124,1.47215,0.00669321
3.33124,1.47226,0.00669373
3.24313,1.47237,0.00669417
2.9669,1.47246,0.00669436
2.8963,1.47254,0.0066945
2.8963,1.47263,0.00669464
2.8963,1.47271,0.00669478
2.8963,1.4728,0.00669492
2.90197,1.47288,0.00669506
2.90197,1.47297,0.0066952
2.66007,1.47304,0.00669518
1.73369,1.47305,0.0066948
2.39177,1.47311,0.00669462
2.42952,1.47317,0.00669447
2.37395,1.47322,0.00669428
2.37395,1.47327,0.0066941
2.37395,1.47333,0.00669391
3.22298,1.47343,0.00669433
1.68766,1.47344,0.00669394
1.68766,1.47346,0.00669355
1.68766,1.47347,0.00669317
1.68766,1.47348,0.00669278
1.68766,1.47349,0.00669239
1.47083,1.47349,0.006692
1.23094,1.47348,0.00669161
1.23094,1.47347,0.00669123
1.23094,1.47345,0.00669085
1.23094,1.47344,0.00669046
1.23094,1.47342,0.00669008
1.57796,1.47343,0.00668968
1.21252,1.47341,0.0066893
1.11219,1.47339,0.00668894
0.736832,1.47335,0.00668869
1.06775,1.47332,0.00668833
1.06775,1.4733,0.00668798
1.06775,1.47328,0.00668762
0.844629,1.47324,0.00668733
1.73743,1.47325,0.00668695
1.49618,1.47325,0.00668655
1.62249,1.47326,0.00668616
1.62249,1.47327,0.00668577
1.62249,1.47328,0.00668537
1.74584,1.4733,0.006685
1.74584,1.47331,0.00668462
1.74584,1.47333,0.00668424
1.65113,1.47334,0.00668385
1.65113,1.47335,0.00668346
2.06115,1.47339,0.00668316
2.06115,1.47342,0.00668285
2.24863,1.47347,0.00668261
2.24863,1.47351,0.00668237
2.15601,1.47355,0.0066821
2.15601,1.47359,0.00668182
2.15601,1.47364,0.00668155
1.70192,1.47365,0.00668117
0.952847,1.47362,0.00668084
1.91018,1.47364,0.00668049
1.44666,1.47364,0.0066801
1.44666,1.47364,0.0066797
1.77418,1.47366,0.00667933
1.56523,1.47366,0.00667893
1.29088,1.47365,0.00667854
1.29088,1.47364,0.00667816
1.29088,1.47363,0.00667777
0.46926,1.47357,0.00667764
0.46926,1.47351,0.00667751
0.46926,1.47345,0.00667738
0.46926,1.47339,0.00667725
0.46926,1.47333,0.00667712
0.46926,1.47327,0.00667699
0.46926,1.47321,0.00667686
0.46926,1.47315,0.00667673
0.78041,1.47311,0.00667646
0.574502,1.47306,0.00667627
0.933108,1.47303,0.00667595
0.933108,1.473,0.00667563
0.933108,1.47296,0.00667531
0.933108,1.47293,0.006675
0.933108,1.4729,0.00667468
1.2504,1.47289,0.00667429
1.48605,1.47289,0.0066739
1.48605,1.47289,0.0066735
1.48605,1.47289,0.0066731
1.48605,1.47289,0.00667271
1.46625,1.47289,0.00667231
1.46625,1.47289,0.00667192
0.706661,1.47284,0.00667167
0.706661,1.4728,0.00667143
0.37485,1.47273,0.00667136
0.37485,1.47267,0.00667128
0.37485,1.4726,0.0066712
0.37485,1.47254,0.00667112
0.37485,1.47247,0.00667104
1.56085,1.47248,0.00667065
1.56085,1.47248,0.00667026
1.53928,1.47249,0.00666986
1.72911,1.4725,0.00666948
1.72911,1.47252,0.00666911
1.54837,1.47252,0.00666871
1.54837,1.47253,0.00666832
2.02379,1.47256,0.006668
1.45536,1.47256,0.00666761
1.7568,1.47257,0.00666723
1.35665,1.47257,0.00666684
1.35665,1.47256,0.00666645
1.35665,1.47255,0.00666606
1.35665,1.47255,0.00666567
1.61848,1.47256,0.00666528
1.3348,1.47255,0.00666489
1.61612,1.47256,0.0066645
2.5629,1.47262,0.00666441
1.61048,1.47263,0.00666402
2.80865,1.47271,0.0066641
2.38389,1.47276,0.00666392
2.89044,1.47285,0.00666406
2.45084,1.4729,0.00666392
3.04087,1.473,0.00666417
2.7028,1.47307,0.00666417
2.44096,1.47313,0.00666402
1.85826,1.47315,0.00666367
1.85826,1.47317,0.00666331
1.23936,1.47316,0.00666293
1.23936,1.47314,0.00666255
