x,y,z
x,y,z
x,y,z
-0.916864,1.65352,-3.49946
1.92098,4.5889,0.823093
2.32025,6.06416,0.237368
-2.86021,3.21548,-1.51484
-0.804796,-0.978,0.232691
0.257044,-0.730216,-0.888251
-2.86977,-1.66561,0.857821
-1.05368,-1.1428,1.29669
-0.766862,-0.875084,2.96239
-0.581948,1.2829,-1.43597
1.53981,2.75531,-0.354592
-1.01929,4.5758,0.0239075
-3.59389,-1.72839,2.48056
2.09721,0.835431,4.48367
0.496199,4.36861,-2.00839
2.84731,3.51268,3.08935
0.0201895,2.63185,0.0149419
-1.09999,-0.264607,-1.76233
0.220359,-0.566865,-2.40028
-0.187162,-0.328531,-1.77017
1.91744,-3.82716,-1.13303
-0.844734,-2.68967,-3.40277
0.656454,1.92485,-6.55144
-1.58931,4.54782,1.6199
1.58877,0.291672,0.641143
0.405111,-1.7123,-2.82931
0.425318,-1.47422,-2.31783
4.25471,-0.78522,-1.68521
-0.0268726,0.826827,1.36412
2.13403,-0.0489051,2.55736
-0.540877,-0.782844,-1.03392
-1.78162,0.698115,-2.14517
-3.22425,-0.0889033,-1.0232
-2.71025,0.109365,-0.834193
2.2366,-0.0444644,-0.104824
1.42889,-3.02941,-0.0367048
2.54315,0.620133,-0.796302
-1.57649,-6.24007,-6.20853
-0.923428,1.3219,-5.69594
2.66366,3.1155,-1.07627
0.852227,4.10314,-3.65128
2.0356,4.10383,-3.16819
0.906177,6.60284,-2.37751
2.40973,4.18891,-3.27741
2.77488,2.31631,-6.04177
-0.39987,-0.834389,-5.01805
1.48717,-5.40324,-9.33168
-2.17988,-1.17835,-8.36746
0.415658,-3.48377,-2.17385
4.82236,-1.57525,-0.610026
0.580884,-2.56535,-4.26836
-2.68706,2.71751,2.03691
-1.53845,2.98015,1.69094
-7.97718,2.57679,4.70316
-3.18217,-5.35146,3.01252
-1.44318,-1.96983,-0.41092
-2.33946,0.0701959,-1.96294
-2.249,4.14005,-0.247796
1.02665,-7.36262,0.355534
-1.80296,-0.471084,-0.546365
-1.46072,-0.701813,-2.43985
-0.225373,4.76965,-0.55422
3.10571,-3.0877,-1.20501
-10.7974,-2.93278,4.25399
-6.78177,-3.87921,-4.7499
-3.05844,-2.78722,-0.143914
