sum,mean,err
1.12689,1.52503,0.00736775
1.12689,1.525,0.00736731
1.12689,1.52498,0.00736687
1.12689,1.52495,0.00736643
1.12689,1.52493,0.00736598
1.12689,1.5249,0.00736554
1.12689,1.52487,0.0073651
1.12689,1.52485,0.00736467
0.489214,1.52478,0.0073645
0.489214,1.52471,0.00736433
0.859196,1.52467,0.00736397
0.859196,1.52462,0.00736362
1.0099,1.52459,0.00736321
0.821112,1.52454,0.00736287
0.821112,1.5245,0.00736253
0.821112,1.52445,0.00736219
0.821112,1.5244,0.00736185
0.234869,1.52432,0.00736186
0.234869,1.52423,0.00736186
0.234869,1.52415,0.00736187
0.234869,1.52406,0.00736188
0.234869,1.52398,0.00736188
0.234869,1.52389,0.00736189
1.04389,1.52386,0.00736147
1.04389,1.52383,0.00736105
1.04389,1.5238,0.00736063
1.04389,1.52376,0.00736022
0.634466,1.52371,0.00735996
0.634466,1.52365,0.00735971
0.634466,1.52359,0.00735946
0.634466,1.52353,0.00735921
0.634466,1.52347,0.00735896
0.634466,1.52341,0.00735871
0.634466,1.52335,0.00735845
0.634466,1.52329,0.0073582
0.634466,1.52324,0.00735795
1.41682,1.52323,0.00735747
0.117969,1.52314,0.00735757
0.117969,1.52304,0.00735767
0.117969,1.52295,0.00735776
0.117969,1.52286,0.00735786
0.117969,1.52277,0.00735796
0.117969,1.52267,0.00735806
0.117969,1.52258,0.00735816
1.22083,1.52256,0.0073577
1.33797,1.52255,0.00735722
0.758252,1.5225,0.00735691
1.4089,1.52249,0.00735643
1.4089,1.52248,0.00735595
1.56918,1.52249,0.00735546
1.49591,1.52248,0.00735498
1.6489,1.52249,0.0073545
0.921765,1.52245,0.00735412
1.02746,1.52242,0.00735371
0.859568,1.52238,0.00735335
1.03832,1.52234,0.00735294
0.956539,1.52231,0.00735255
0.956539,1.52227,0.00735216
1.04894,1.52224,0.00735174
0.65387,1.52218,0.00735148
0.65387,1.52212,0.00735122
0.65387,1.52207,0.00735095
0.65387,1.52201,0.00735069
0.65387,1.52195,0.00735043
0.65387,1.5219,0.00735017
0.65387,1.52184,0.00734991
0.65387,1.52178,0.00734965
0.65387,1.52172,0.00734938
0.65387,1.52167,0.00734912
0.65387,1.52161,0.00734886
0.97138,1.52157,0.00734847
0.97138,1.52154,0.00734807
0.97138,1.5215,0.00734768
2.22179,1.52155,0.00734734
3.08417,1.52165,0.00734757
2.21303,1.5217,0.00734723
2.21303,1.52174,0.00734689
2.21303,1.52179,0.00734655
1.44789,1.52178,0.00734606
1.44789,1.52178,0.00734558
1.44789,1.52177,0.0073451
1.44789,1.52177,0.00734462
1.62631,1.52177,0.00734414
1.49321,1.52177,0.00734366
1.38894,1.52176,0.00734318
0.792847,1.52172,0.00734285
0.792847,1.52167,0.00734253
0.792847,1.52162,0.0073422
0.792847,1.52157,0.00734187
0.792847,1.52152,0.00734155
0.376864,1.52145,0.00734145
0.376864,1.52137,0.00734135
0.99611,1.52134,0.00734095
0.99611,1.5213,0.00734055
1.32384,1.52129,0.00734008
1.91263,1.52132,0.00733964
1.91263,1.52134,0.0073392
1.91263,1.52137,0.00733877
1.91263,1.52139,0.00733833
2.19557,1.52144,0.00733798
2.19557,1.52148,0.00733763
1.85857,1.52151,0.00733718
1.85857,1.52153,0.00733673
1.85857,1.52155,0.00733629
1.91559,1.52158,0.00733585
2.2623,1.52162,0.00733553
2.2623,1.52167,0.00733521
2.2623,1.52172,0.00733489
2.32196,1.52177,0.00733459
2.75296,1.52185,0.00733456
3.14603,1.52196,0.00733485
3.14603,1.52207,0.00733515
3.14603,1.52217,0.00733544
3.14603,1.52228,0.00733573
2.45222,1.52234,0.00733551
1.81993,1.52236,0.00733505
1.95223,1.52239,0.00733462
1.95223,1.52242,0.0073342
1.95223,1.52245,0.00733377
1.26276,1.52243,0.00733331
0.752637,1.52238,0.007333
0.809886,1.52233,0.00733267
0.809886,1.52229,0.00733234
0.809886,1.52224,0.007332
0.809886,1.52219,0.00733167
0.809886,1.52215,0.00733134
0.882288,1.5221,0.00733098
1.78529,1.52212,0.00733052
1.3357,1.52211,0.00733005
1.3357,1.5221,0.00732958
1.3357,1.52208,0.00732911
0.674721,1.52203,0.00732884
0.674721,1.52197,0.00732857
0.674721,1.52192,0.0073283
0.959418,1.52188,0.00732791
0.959418,1.52184,0.00732752
0.959418,1.52181,0.00732713
0.571816,1.52174,0.00732692
0.571816,1.52168,0.0073267
0.571816,1.52162,0.00732649
0.571816,1.52156,0.00732627
0.571816,1.5215,0.00732605
0.571816,1.52143,0.00732584
0.571816,1.52137,0.00732562
0.571816,1.52131,0.00732541
0.571816,1.52125,0.00732519
0.571816,1.52118,0.00732498
0.571816,1.52112,0.00732476
0.571816,1.52106,0.00732454
1.73906,1.52107,0.00732408
1.73906,1.52109,0.00732361
1.64522,1.5211,0.00732314
1.53101,1.5211,0.00732266
1.97883,1.52113,0.00732224
1.97883,1.52116,0.00732182
1.97883,1.52119,0.0073214
1.30086,1.52117,0.00732094
1.07955,1.52114,0.00732052
1.07955,1.52111,0.00732009
0.530583,1.52105,0.0073199
0.741738,1.521,0.0073196
0.80905,1.52095,0.00731927
0.741513,1.5209,0.00731897
0.741513,1.52085,0.00731867
1.25266,1.52083,0.00731821
1.12631,1.52081,0.00731778
1.12631,1.52078,0.00731734
1.12631,1.52076,0.00731691
0.956771,1.52072,0.00731652
0.956771,1.52068,0.00731614
0.956771,1.52064,0.00731575
0.956771,1.52061,0.00731537
0.652713,1.52055,0.00731511
1.27457,1.52054,0.00731465
1.27457,1.52052,0.00731419
1.27457,1.5205,0.00731373
1.41623,1.5205,0.00731325
1.41623,1.52049,0.00731278
0.978536,1.52045,0.00731238
0.978536,1.52042,0.00731199
0.978536,1.52038,0.0073116
1.29197,1.52037,0.00731114
1.29197,1.52035,0.00731068
1.32025,1.52034,0.00731021
1.32025,1.52033,0.00730974
1.32025,1.52031,0.00730928
1.32025,1.5203,0.00730881
0.958687,1.52026,0.00730843
0.737532,1.52021,0.00730813
0.667833,1.52016,0.00730786
0.685616,1.5201,0.00730759
0.685616,1.52005,0.00730731
0.685616,1.51999,0.00730704
0.53674,1.51993,0.00730684
1.64854,1.51994,0.00730637
1.68459,1.51995,0.0073059
2.1921,1.51999,0.00730556
2.1921,1.52004,0.00730521
1.50928,1.52004,0.00730474
1.06221,1.52001,0.00730432
1.06221,1.51998,0.0073039
2.4875,1.52004,0.0073037
2.4875,1.5201,0.0073035
2.4875,1.52017,0.00730329
2.79407,1.52025,0.00730329
2.79407,1.52033,0.00730329
2.79407,1.52041,0.00730328
2.78521,1.5205,0.00730327
2.78521,1.52058,0.00730326
2.28444,1.52063,0.00730296
2.28444,1.52068,0.00730265
2.28444,1.52073,0.00730234
2.28444,1.52078,0.00730204
1.83225,1.5208,0.00730159
1.83225,1.52082,0.00730114
1.79699,1.52084,0.00730069
2.70148,1.52091,0.00730062
1.76566,1.52093,0.00730016
1.91223,1.52096,0.00729973
1.91804,1.52098,0.0072993
1.82556,1.521,0.00729885
1.85541,1.52102,0.0072984
1.85541,1.52105,0.00729796
1.85541,1.52107,0.00729752
1.98487,1.5211,0.0072971
1.98487,1.52113,0.00729669
1.98487,1.52116,0.00729628
1.98487,1.52119,0.00729587
1.49808,1.52119,0.00729539
1.19514,1.52117,0.00729495
1.19514,1.52114,0.0072945
1.19514,1.52112,0.00729406
0.632956,1.52107,0.00729381
0.632956,1.52101,0.00729357
0.632956,1.52095,0.00729332
0.632956,1.52089,0.00729307
0.632956,1.52083,0.00729283
0.632956,1.52078,0.00729258
0.632956,1.52072,0.00729234
0.526045,1.52065,0.00729215
0.85969,1.52061,0.0072918
0.85969,1.52057,0.00729145
0.85969,1.52052,0.00729111
0.85969,1.52048,0.00729076
0.85969,1.52044,0.00729041
1.21506,1.52042,0.00728996
1.21506,1.5204,0.00728952
1.21506,1.52038,0.00728907
1.21506,1.52036,0.00728862
1.21506,1.52034,0.00728818
1.29373,1.52032,0.00728772
1.29373,1.52031,0.00728726
0.592988,1.52025,0.00728703
0.963786,1.52021,0.00728665
1.21381,1.52019,0.0072862
0.605467,1.52013,0.00728597
0.658766,1.52008,0.00728571
1.39702,1.52007,0.00728524
1.39702,1.52006,0.00728477
1.39702,1.52005,0.0072843
1.39702,1.52005,0.00728383
1.39702,1.52004,0.00728337
1.39702,1.52003,0.0072829
1.44969,1.52002,0.00728242
1.44969,1.52002,0.00728195
2.07134,1.52006,0.00728157
2.14816,1.5201,0.00728121
2.14816,1.52014,0.00728085
2.14816,1.52018,0.00728049
2.14816,1.52022,0.00728013
2.38783,1.52028,0.00727988
2.38783,1.52033,0.00727962
2.80619,1.52042,0.00727963
2.26792,1.52046,0.00727932
2.26792,1.52051,0.00727901
2.61071,1.52058,0.00727888
2.07002,1.52062,0.00727849
1.7996,1.52064,0.00727804
1.30139,1.52062,0.00727758
1.30139,1.52061,0.00727713
1.30139,1.52059,0.00727667
1.30139,1.52058,0.00727621
1.5104,1.52058,0.00727574
1.22036,1.52056,0.00727529
1.22036,1.52054,0.00727484
1.22036,1.52052,0.0072744
1.14337,1.5205,0.00727397
0.719494,1.52044,0.00727368
0.719494,1.52039,0.00727339
0.719494,1.52034,0.00727311
0.719494,1.52029,0.00727282
0.719494,1.52024,0.00727253
0.719494,1.52019,0.00727225
0.987562,1.52015,0.00727186
0.987562,1.52012,0.00727147
0.987562,1.52008,0.00727108
1.09452,1.52005,0.00727066
1.09452,1.52003,0.00727024
0.409026,1.51995,0.00727013
0.409026,1.51988,0.00727001
1.32752,1.51987,0.00726955
1.52123,1.51987,0.00726908
1.32541,1.51986,0.00726862
1.32541,1.51984,0.00726816
1.32541,1.51983,0.0072677
1.32541,1.51982,0.00726724
1.32541,1.51981,0.00726678
0.761415,1.51976,0.00726647
0.761415,1.51971,0.00726617
0.720868,1.51966,0.00726588
1.33436,1.51964,0.00726542
0.559757,1.51958,0.00726522
0.559757,1.51952,0.00726501
0.559757,1.51946,0.00726481
0.559757,1.5194,0.0072646
0.559757,1.51933,0.0072644
0.559757,1.51927,0.00726419
0.559757,1.51921,0.00726399
0.559757,1.51915,0.00726378
0.559757,1.51908,0.00726358
0.940554,1.51905,0.00726321
0.489218,1.51898,0.00726304
0.489218,1.51891,0.00726288
0.489218,1.51885,0.00726271
1.31995,1.51883,0.00726225
1.31995,1.51882,0.00726179
1.97605,1.51885,0.00726138
1.97605,1.51888,0.00726098
1.97605,1.51891,0.00726057
1.6312,1.51892,0.0072601
0.800612,1.51887,0.00725978
0.800612,1.51882,0.00725946
0.800612,1.51878,0.00725914
0.800612,1.51873,0.00725881
1.71513,1.51874,0.00725836
1.71513,1.51876,0.0072579
1.71513,1.51877,0.00725744
1.52561,1.51877,0.00725697
2.30793,1.51882,0.00725668
2.6377,1.51889,0.00725657
2.6377,1.51897,0.00725646
2.6377,1.51904,0.00725635
2.90192,1.51913,0.00725644
2.90192,1.51922,0.00725652
3.00458,1.51931,0.00725668
3.01141,1.51941,0.00725686
2.68935,1.51949,0.00725678
2.68935,1.51956,0.00725671
1.88959,1.51959,0.00725628
1.88959,1.51961,0.00725585
1.88959,1.51963,0.00725542
1.88959,1.51966,0.00725499
1.54165,1.51966,0.00725452
0.845832,1.51961,0.00725418
0.768081,1.51957,0.00725387
0.491945,1.5195,0.00725371
1.30479,1.51949,0.00725325
1.86718,1.51951,0.00725282
1.99693,1.51954,0.00725242
1.99693,1.51957,0.00725201
1.99693,1.5196,0.00725161
1.99693,1.51963,0.00725121
1.93626,1.51966,0.00725079
1.93626,1.51969,0.00725037
2.05259,1.51972,0.00724999
2.05259,1.51975,0.0072496
2.05259,1.51979,0.00724921
2.05259,1.51982,0.00724883
1.91415,1.51985,0.0072484
1.16555,1.51983,0.00724797
1.52477,1.51983,0.0072475
1.52477,1.51983,0.00724703
1.52477,1.51983,0.00724657
0.683599,1.51977,0.0072463
1.0315,1.51974,0.0072459
1.04582,1.51971,0.0072455
2.13459,1.51975,0.00724514
1.84139,1.51977,0.0072447
2.07645,1.51981,0.00724432
2.07645,1.51984,0.00724394
1.78951,1.51986,0.0072435
1.78951,1.51988,0.00724305
0.840244,1.51983,0.00724272
0.840244,1.51979,0.00724238
0.840244,1.51975,0.00724205
0.840244,1.5197,0.00724171
0.79139,1.51966,0.0072414
0.79139,1.51961,0.00724108
0.79139,1.51956,0.00724077
0.79139,1.51951,0.00724045
0.79139,1.51947,0.00724014
0.79139,1.51942,0.00723982
1.48372,1.51942,0.00723936
1.53512,1.51942,0.00723889
1.18699,1.5194,0.00723846
1.18699,1.51938,0.00723802
2.10994,1.51941,0.00723766
2.10994,1.51945,0.00723729
1.83666,1.51947,0.00723685
1.83666,1.51949,0.00723641
2.6819,1.51957,0.00723634
2.45836,1.51963,0.00723612
2.45836,1.51969,0.00723591
2.41914,1.51975,0.00723567
2.41914,1.51981,0.00723544
2.42086,1.51986,0.00723521
2.83276,1.51995,0.00723524
1.74844,1.51996,0.00723478
1.74844,1.51998,0.00723433
1.74844,1.51999,0.00723388
1.74844,1.52001,0.00723343
2.38134,1.52006,0.00723318
2.38134,1.52012,0.00723293
2.38134,1.52017,0.00723267
2.46272,1.52023,0.00723246
2.46272,1.52029,0.00723225
2.46272,1.52036,0.00723204
2.76594,1.52044,0.00723202
2.76594,1.52052,0.007232
2.73546,1.52059,0.00723195
2.73546,1.52067,0.00723191
2.55215,1.52074,0.00723175
1.60427,1.52074,0.00723129
2.6696,1.52082,0.0072312
1.56671,1.52082,0.00723073
1.4497,1.52082,0.00723027
1.42102,1.52081,0.00722981
1.2591,1.52079,0.00722936
1.60096,1.5208,0.0072289
2.58353,1.52087,0.00722876
2.58353,1.52093,0.00722862
2.32745,1.52099,0.00722834
2.49419,1.52105,0.00722814
2.83584,1.52113,0.00722817
2.39766,1.52119,0.00722793
2.53338,1.52125,0.00722776
2.53338,1.52132,0.00722758
2.53338,1.52139,0.00722741
1.47206,1.52138,0.00722695
1.47206,1.52138,0.00722649
1.47206,1.52138,0.00722602
2.09694,1.52141,0.00722565
1.88716,1.52144,0.00722523
1.88716,1.52146,0.0072248
1.48797,1.52146,0.00722434
1.2209,1.52144,0.0072239
1.2209,1.52142,0.00722346
0.517369,1.52135,0.00722328
0.335954,1.52128,0.00722322
0.335954,1.5212,0.00722316
0.335954,1.52113,0.00722309
0.335954,1.52105,0.00722303
0.335954,1.52097,0.00722297
0.335954,1.5209,0.00722291
1.0661,1.52087,0.0072225
1.13755,1.52084,0.00722208
1.13755,1.52082,0.00722166
1.13755,1.52079,0.00722124
1.13755,1.52077,0.00722081
1.2733,1.52075,0.00722037
0.832836,1.52071,0.00722004
0.262337,1.52063,0.00722003
0.895896,1.52059,0.00721968
1.26128,1.52057,0.00721923
1.12182,1.52055,0.00721881
1.12182,1.52052,0.0072184
1.47667,1.52052,0.00721793
1.47667,1.52052,0.00721747
1.47667,1.52051,0.00721701
1.47667,1.52051,0.00721655
1.47667,1.52051,0.00721608
1.47667,1.5205,0.00721562
1.47667,1.5205,0.00721516
1.1316,1.52048,0.00721474
1.3252,1.52046,0.00721429
1.3252,1.52045,0.00721384
1.6945,1.52046,0.00721338
3.0327,1.52056,0.00721357
2.66047,1.52063,0.00721348
2.3248,1.52068,0.0072132
2.60434,1.52075,0.00721307
1.16501,1.52073,0.00721265
1.16501,1.52071,0.00721222
1.49978,1.52071,0.00721176
1.49978,1.52071,0.0072113
1.67062,1.52072,0.00721084
2.07478,1.52075,0.00721046
2.73213,1.52083,0.00721042
2.97443,1.52092,0.00721056
2.97443,1.52101,0.0072107
3.67536,1.52115,0.00721156
3.67536,1.52129,0.00721242
2.31843,1.52134,0.00721214
1.6208,1.52135,0.00721168
1.18419,1.52133,0.00721125
1.18419,1.5213,0.00721082
1.18419,1.52128,0.00721039
1.14086,1.52126,0.00720997
1.14086,1.52123,0.00720955
1.14086,1.52121,0.00720913
1.14086,1.52119,0.00720871
0.99068,1.52115,0.00720832
0.99068,1.52112,0.00720794
1.15507,1.52109,0.00720752
1.15507,1.52107,0.0072071
1.41457,1.52106,0.00720664
1.70075,1.52108,0.00720619
1.75657,1.52109,0.00720574
1.75657,1.52111,0.0072053
1.21389,1.52109,0.00720486
1.21389,1.52107,0.00720443
1.21389,1.52105,0.00720399
1.21389,1.52103,0.00720356
1.21389,1.52101,0.00720312
1.75142,1.52102,0.00720268
1.87045,1.52104,0.00720225
2.48185,1.52111,0.00720205
2.26976,1.52115,0.00720175
2.2858,1.5212,0.00720146
2.72367,1.52128,0.00720141
1.741,1.52129,0.00720096
1.95337,1.52132,0.00720055
2.55273,1.52139,0.0072004
2.55273,1.52145,0.00720024
2.55273,1.52152,0.00720008
2.72415,1.5216,0.00720003
2.72415,1.52167,0.00719998
2.35103,1.52173,0.00719971
2.35103,1.52178,0.00719945
2.35103,1.52183,0.00719918
2.32771,1.52188,0.00719891
1.91746,1.52191,0.00719849
1.91746,1.52193,0.00719808
1.78281,1.52195,0.00719764
1.07206,1.52192,0.00719723
2.23344,1.52197,0.00719692
2.23344,1.52201,0.0071966
1.53357,1.52201,0.00719614
1.48547,1.52201,0.00719568
1.14917,1.52199,0.00719526
1.14917,1.52196,0.00719484
1.14917,1.52194,0.00719442
1.14917,1.52192,0.007194
1.14917,1.52189,0.00719358
1.37374,1.52188,0.00719313
0.671914,1.52183,0.00719287
0.966699,1.52179,0.0071925
0.966699,1.52176,0.00719213
1.15768,1.52173,0.00719171
1.15768,1.52171,0.00719129
1.15768,1.52169,0.00719087
1.08062,1.52166,0.00719046
0.478954,1.52159,0.00719031
0.478954,1.52153,0.00719016
0.478954,1.52146,0.00719001
0.478954,1.52139,0.00718986
0.478954,1.52133,0.00718971
0.478954,1.52126,0.00718956
0.681627,1.52121,0.0071893
0.681627,1.52115,0.00718904
0.665859,1.5211,0.00718879
0.665859,1.52104,0.00718853
0.665859,1.52099,0.00718828
0.665859,1.52094,0.00718803
0.665859,1.52088,0.00718778
0.665859,1.52083,0.00718753
0.665859,1.52077,0.00718728
0.665859,1.52072,0.00718703
0.683775,1.52066,0.00718677
0.683775,1.52061,0.00718651
0.683775,1.52056,0.00718624
0.683775,1.5205,0.00718598
0.683775,1.52045,0.00718572
0.683775,1.5204,0.00718546
0.683775,1.52034,0.0071852
0.683775,1.52029,0.00718494
0.592652,1.52023,0.00718473
0.592652,1.52017,0.00718451
0.592652,1.52011,0.0071843
0.592652,1.52005,0.00718409
0.592652,1.52,0.00718387
0.592652,1.51994,0.00718366
0.592652,1.51988,0.00718344
0.592652,1.51982,0.00718323
0.592652,1.51976,0.00718301
0.592652,1.5197,0.0071828
0.592652,1.51964,0.00718258
0.592652,1.51958,0.00718237
0.997612,1.51955,0.00718199
1.44494,1.51954,0.00718153
1.44494,1.51954,0.00718108
2.43306,1.5196,0.00718085
2.43306,1.51966,0.00718063
2.43306,1.51971,0.00718041
1.79758,1.51973,0.00717998
0.848149,1.51969,0.00717965
0.248007,1.51961,0.00717964
0.248007,1.51953,0.00717964
0.248007,1.51945,0.00717964
0.248007,1.51936,0.00717964
0.248007,1.51928,0.00717964
0.248007,1.5192,0.00717964
0.248007,1.51912,0.00717964
0.248007,1.51904,0.00717964
0.248007,1.51896,0.00717964
0.248007,1.51888,0.00717963
0.248007,1.5188,0.00717963
0.70816,1.51875,0.00717936
0.70816,1.5187,0.00717909
1.82303,1.51872,0.00717866
1.82303,1.51873,0.00717823
1.82303,1.51875,0.0071778
2.30453,1.5188,0.00717752
2.30453,1.51885,0.00717723
2.30453,1.5189,0.00717695
2.31518,1.51895,0.00717667
1.93272,1.51898,0.00717626
1.81618,1.519,0.00717583
2.22748,1.51904,0.00717552
2.22748,1.51909,0.0071752
2.22748,1.51913,0.00717489
2.22748,1.51918,0.00717457
1.5034,1.51918,0.00717412
1.5034,1.51918,0.00717366
1.5034,1.51918,0.00717321
1.5034,1.51918,0.00717275
1.27678,1.51916,0.00717231
0.994072,1.51913,0.00717193
1.41581,1.51912,0.00717148
1.41581,1.51911,0.00717103
1.86193,1.51914,0.00717061
1.86193,1.51916,0.00717019
1.06841,1.51913,0.00716979
1.06841,1.5191,0.00716939
1.06841,1.51907,0.00716899
1.14775,1.51905,0.00716857
1.14775,1.51902,0.00716816
1.14775,1.519,0.00716774
1.13607,1.51898,0.00716733
1.08961,1.51895,0.00716693
0.884057,1.51891,0.00716658
0.884057,1.51887,0.00716624
1.51647,1.51887,0.00716579
1.51647,1.51887,0.00716533
0.352523,1.51879,0.00716526
0.352523,1.51872,0.00716519
0.352523,1.51865,0.00716512
0.961654,1.51861,0.00716475
0.961654,1.51858,0.00716438
1.47157,1.51857,0.00716393
0.398895,1.5185,0.00716382
0.398895,1.51843,0.00716372
0.398895,1.51836,0.00716362
0.398895,1.51829,0.00716352
0.398895,1.51822,0.00716341
0.398895,1.51815,0.00716331
0.398895,1.51808,0.00716321
0.398895,1.518,0.00716311
0.398895,1.51793,0.007163
0.398895,1.51786,0.0071629
0.892545,1.51782,0.00716256
0.892545,1.51778,0.00716221
1.45957,1.51778,0.00716176
1.45957,1.51778,0.00716131
1.06612,1.51775,0.00716091
1.06612,1.51772,0.00716051
1.06612,1.51769,0.00716012
1.06612,1.51766,0.00715972
1.06612,1.51763,0.00715932
0.795024,1.51759,0.00715902
1.11266,1.51756,0.00715861
1.11266,1.51754,0.0071582
1.39472,1.51753,0.00715775
1.39472,1.51752,0.0071573
2.15826,1.51756,0.00715697
0.760663,1.51751,0.00715667
1.18576,1.51749,0.00715625
1.08003,1.51746,0.00715585
1.13952,1.51744,0.00715544
1.13952,1.51742,0.00715502
1.13952,1.51739,0.00715461
0.835416,1.51735,0.00715429
0.835416,1.51731,0.00715397
0.835416,1.51726,0.00715364
0.835416,1.51722,0.00715332
1.30983,1.51721,0.00715288
1.30983,1.51719,0.00715244
1.30983,1.51718,0.007152
0.966714,1.51715,0.00715163
0.966714,1.51711,0.00715126
0.912425,1.51707,0.00715091
1.22127,1.51705,0.00715049
0.803412,1.51701,0.00715018
0.238159,1.51693,0.00715018
0.238159,1.51685,0.00715019
0.238159,1.51677,0.00715019
0.238159,1.51669,0.0071502
0.238159,1.5166,0.0071502
0.238159,1.51652,0.00715021
0.238159,1.51644,0.00715021
0.238159,1.51636,0.00715022
0.238159,1.51628,0.00715022
0.238159,1.5162,0.00715023
0.238159,1.51612,0.00715023
0.238159,1.51604,0.00715023
0.857265,1.516,0.0071499
0.857265,1.51596,0.00714957
0.300553,1.51588,0.00714953
0.300553,1.5158,0.00714949
0.333086,1.51573,0.00714943
1.25387,1.51571,0.007149
1.25387,1.51569,0.00714857
0.437559,1.51563,0.00714844
0.437559,1.51556,0.00714831
0.916937,1.51552,0.00714796
0.916937,1.51548,0.00714761
0.621594,1.51543,0.00714738
0.621594,1.51537,0.00714715
0.621594,1.51531,0.00714692
0.621594,1.51526,0.0071467
0.621594,1.5152,0.00714647
1.91866,1.51523,0.00714606
1.91866,1.51525,0.00714566
2.02381,1.51528,0.00714528
2.37467,1.51534,0.00714503
3.20112,1.51544,0.00714537
3.20112,1.51555,0.00714571
3.20112,1.51566,0.00714606
3.20112,1.51576,0.0071464
1.81307,1.51578,0.00714597
1.81307,1.5158,0.00714554
1.81307,1.51582,0.00714512
2.01216,1.51585,0.00714473
2.01216,1.51588,0.00714435
2.01216,1.51591,0.00714397
2.01216,1.51595,0.00714359
1.91138,1.51597,0.00714318
1.91138,1.51599,0.00714277
1.3545,1.51598,0.00714233
1.44128,1.51598,0.00714188
1.44128,1.51598,0.00714143
1.44128,1.51597,0.00714098
1.42644,1.51596,0.00714054
1.42644,1.51596,0.00714009
3.16867,1.51606,0.0071404
3.16867,1.51617,0.00714071
3.16867,1.51627,0.00714102
3.13934,1.51637,0.0071413
3.41205,1.51649,0.00714185
3.37084,1.51661,0.00714236
3.37084,1.51673,0.00714286
2.75885,1.51681,0.00714284
2.47029,1.51687,0.00714264
2.08005,1.5169,0.00714228
2.08005,1.51694,0.00714192
2.08602,1.51697,0.00714156
2.08602,1.51701,0.0071412
1.8555,1.51703,0.00714078
0.987254,1.517,0.00714041
0.82454,1.51695,0.00714009
1.17984,1.51693,0.00713968
1.24731,1.51691,0.00713925
2.27055,1.51696,0.00713895
2.27055,1.51701,0.00713866
2.41098,1.51707,0.00713843
2.88233,1.51715,0.0071385
2.85244,1.51724,0.00713855
2.85244,1.51732,0.00713859
2.85244,1.5174,0.00713864
2.85244,1.51749,0.00713868
2.85244,1.51757,0.00713873
2.08276,1.51761,0.00713837
2.08276,1.51764,0.00713801
2.22209,1.51769,0.0071377
1.92894,1.51771,0.00713729
1.88508,1.51774,0.00713688
1.88508,1.51776,0.00713647
1.88508,1.51778,0.00713606
0.683702,1.51773,0.0071358
1.00364,1.5177,0.00713543
1.18089,1.51768,0.00713501
0.971172,1.51764,0.00713464
0.971172,1.51761,0.00713428
0.971172,1.51757,0.00713391
0.971172,1.51754,0.00713355
0.971172,1.5175,0.00713318
1.11429,1.51748,0.00713278
0.805787,1.51743,0.00713247
0.805787,1.51739,0.00713216
0.338228,1.51732,0.0071321
0.338228,1.51724,0.00713204
0.338228,1.51717,0.00713197
0.338228,1.51709,0.00713191
0.969137,1.51706,0.00713154
0.743289,1.51701,0.00713126
1.05669,1.51698,0.00713087
1.43853,1.51698,0.00713043
1.43853,1.51697,0.00712998
1.49055,1.51697,0.00712953
1.49055,1.51697,0.00712908
0.869417,1.51693,0.00712875
0.869417,1.51689,0.00712842
0.869417,1.51685,0.00712809
0.812132,1.5168,0.00712778
1.50118,1.5168,0.00712733
0.584899,1.51674,0.00712712
1.03461,1.51671,0.00712674
1.03461,1.51668,0.00712636
1.03461,1.51665,0.00712597
0.771064,1.5166,0.00712568
0.771064,1.51656,0.00712539
0.195889,1.51648,0.00712542
0.195889,1.51639,0.00712546
0.195889,1.51631,0.00712549
0.195889,1.51623,0.00712553
0.195889,1.51614,0.00712556
0.970514,1.51611,0.0071252
1.26105,1.51609,0.00712477
0.617145,1.51604,0.00712454
0.617145,1.51598,0.00712432
0.617145,1.51592,0.00712409
0.617145,1.51587,0.00712387
0.617145,1.51581,0.00712365
1.06449,1.51578,0.00712326
1.06449,1.51575,0.00712287
1.72383,1.51577,0.00712243
1.72383,1.51578,0.007122
1.72383,1.51579,0.00712156
2.43943,1.51585,0.00712135
1.52498,1.51585,0.0071209
1.20513,1.51583,0.00712048
0.989355,1.5158,0.00712011
1.67418,1.51581,0.00711967
1.39302,1.5158,0.00711923
1.39302,1.51579,0.00711879
1.26824,1.51578,0.00711836
1.61008,1.51578,0.00711792
1.12593,1.51576,0.00711751
1.12593,1.51574,0.00711711
1.12593,1.51571,0.00711671
1.12593,1.51569,0.0071163
1.12593,1.51566,0.0071159
0.972352,1.51563,0.00711553
0.772952,1.51558,0.00711524
0.333295,1.51551,0.00711518
0.333295,1.51543,0.00711512
0.333295,1.51536,0.00711506
1.06386,1.51533,0.00711467
1.03943,1.5153,0.00711429
0.848775,1.51526,0.00711396
0.825825,1.51522,0.00711365
0.825825,1.51517,0.00711333
0.825825,1.51513,0.00711302
1.627,1.51514,0.00711258
1.0395,1.51511,0.00711219
1.0395,1.51508,0.00711181
1.7569,1.51509,0.00711138
1.7569,1.51511,0.00711095
1.7569,1.51512,0.00711052
2.12789,1.51516,0.00711018
2.12789,1.5152,0.00710984
2.12789,1.51524,0.0071095
2.09328,1.51527,0.00710915
0.914202,1.51524,0.0071088
1.10311,1.51521,0.0071084
1.99477,1.51524,0.00710802
2.17499,1.51528,0.0071077
1.68194,1.51529,0.00710726
1.44328,1.51529,0.00710682
2.30263,1.51534,0.00710654
2.30263,1.51539,0.00710627
2.0019,1.51542,0.00710589
2.19533,1.51546,0.00710557
1.357,1.51545,0.00710513
2.29889,1.5155,0.00710486
