x,y,z
-5.63572,1.02598,1.98048
-5.08641,1.03512,2.72753
-1.92409,-0.252083,-0.571978
-0.558642,1.48726,2.06741
-0.035427,-0.489772,1.89195
1.4121,0.00778283,-2.12437
-0.401899,0.671584,-3.5959
-1.3498,2.30569,-4.15544
-1.36897,1.59748,-3.25008
-1.80084,-1.23621,-2.22632
-1.49708,-0.139199,-1.60588
-0.73451,-2.40205,-3.61875
2.19838,-2.95149,-2.61246
1.45828,-3.65124,-1.28861
-1.21346,-1.24025,-5.74043
1.66343,-3.86574,-3.30133
0.937329,-4.0389,-1.76478
1.93357,-2.41946,-1.16147
2.40459,-1.81435,1.16672
2.78171,-0.707895,-1.41781
4.10969,-1.40303,-2.29623
3.34981,0.543212,-1.18289
0.19532,2.15854,-1.99853
1.38356,3.35763,-4.20705
1.27599,1.3892,-2.3284
1.03237,0.685364,-3.3467
3.51882,-0.471443,-4.17393
6.32035,0.757022,-4.24472
6.36818,1.6878,-2.5205
4.22136,-0.942285,-0.713145
2.7662,-2.23749,0.429536
3.67613,-6.54993,-3.73638
2.98307,-4.81092,-4.21236
2.57218,-1.84923,-8.02784
0.446604,0.524047,-4.49038
1.45867,1.34157,-4.15313
-0.15684,1.32186,-2.12915
-1.25519,-0.518158,-3.58574
-0.404514,-2.21975,-4.86853
-0.34684,-1.2328,-5.3939
-3.14155,-1.6304,-7.78387
-1.10473,-1.79542,-5.61159
1.62618,-1.14998,-6.8876
2.18061,-1.54224,-6.7355
4.51629,-2.46394,-5.96135
3.7599,-2.72499,-3.88251
1.93768,-3.53416,-4.83825
0.605696,-1.55458,-5.55031
-0.598986,-0.833932,-4.97231
-2.46014,-0.724357,-1.70134
-1.09745,-0.805565,-3.24352
-1.86198,0.0205803,-5.15999
-2.16448,0.602273,-5.46214
-1.35445,1.50038,-5.07147
-2.54223,2.69164,-4.73727
-3.61438,4.45236,-6.87797
1.14856,5.50838,-4.83376
-2.16224,7.07833,-3.29132
-3.89317,5.9698,-3.59652
-2.57065,6.68163,-3.9093
-2.49712,4.64937,-2.06389
-1.09326,5.47327,-2.65438
-2.74696,6.00504,-3.14306
-0.234545,7.25638,-3.2539
1.65427,7.33263,-5.40976
2.94385,8.53649,-5.41823
3.70072,8.87278,-4.69578
