x,y,z
-0.210086,0.90133,1.51784
-0.803179,-1.23204,2.59021
1.1065,0.425996,2.63989
-1.39818,1.10676,4.12111
-1.44147,1.51005,6.81854
-2.54434,3.198,5.23732
-1.16929,2.05225,4.94613
0.746878,-0.744791,6.20322
1.3309,-1.16329,5.30621
3.24997,-1.657,4.11278
1.4569,-2.31589,2.96606
2.83932,-0.885519,2.1542
0.796764,-0.556892,3.22777
1.32282,0.168458,1.43523
0.142325,0.897559,1.61994
-1.46958,-0.87388,3.31595
0.294458,-0.156779,1.8359
0.200798,1.29181,2.08017
1.8258,0.537059,4.16987
0.339786,-1.3038,5.46852
-2.33589,-0.772066,3.90389
-1.3558,-2.60932,4.34058
1.44074,-2.976,3.55675
4.04255,-2.82276,2.43803
6.86025,-1.98336,3.93965
4.36403,0.787286,5.38318
2.08237,1.44302,4.1216
1.28113,2.16777,4.01283
2.3822,-0.62598,2.17029
1.21907,1.00839,3.5759
1.88173,-0.947492,3.48401
0.073596,-1.55397,4.40515
-0.586763,0.728639,6.15306
-3.07155,2.04641,6.12839
-1.82031,2.80762,4.21677
0.557263,1.23905,4.67482
0.355124,-1.1324,3.94845
-0.430315,-2.3263,1.63325
-2.25227,-0.771937,2.77503
-4.58205,1.18394,1.91904
-2.33111,1.11525,4.54742
-0.0427502,3.92878,3.20321
-0.969016,2.02529,3.68005
-1.9511,2.27161,3.62131
0.513919,3.38988,3.57205
1.21961,1.08362,0.916694
-0.902721,2.91494,-1.45078
0.402388,3.48236,-2.96796
-0.0590485,2.17051,-4.16719
-1.99503,-0.450856,-3.17624
-2.87781,-1.06711,-3.23803
-0.733555,1.0725,-4.30254
-1.88888,2.96071,-3.35025
0.666506,2.2437,-5.54817
-0.18141,5.08261,-5.06291
-1.17845,7.78048,-5.33366
0.631471,7.13651,-7.11974
-1.16312,5.50607,-9.69499
-1.3691,6.50974,-9.50742
0.585203,4.05085,-8.16741
1.31856,3.50557,-10.1668
3.03526,3.94609,-11.5997
3.85255,4.07426,-11.7448
5.03139,4.79617,-9.82036
3.57716,5.88101,-10.2637
3.89102,5.1699,-7.48899
5.4681,4.00251,-5.24228
4.6102,5.05404,-5.25089
1.92919,3.93797,-3.49903
0.660186,2.09384,-2.40376
-1.30224,1.35844,-2.56927
-1.96747,3.08165,-2.91334
-2.91867,0.487656,-3.7474
-0.861426,-1.21554,-5.02983
-0.79154,1.5152,-2.30011
-1.68754,-1.02034,-2.64582
0.118581,0.445204,-3.18403
0.97528,1.1288,-4.08946
-1.09092,1.42996,-2.5431
-0.416526,1.12031,-3.21383
0.324227,-1.11462,-5.42066
-0.965783,-0.498934,-5.62215
1.01015,1.082,-5.70513
2.91142,-1.18582,-3.54753
2.10383,-2.06603,-5.1277
1.00125,-3.27344,-3.58133
-0.202475,-2.0638,-3.49958
1.0115,0.773661,-1.53664
0.198523,-0.277554,-2.14047
0.921769,0.952916,-1.79695
2.65513,-0.32166,-3.78842
0.767231,-0.313776,-5.40817
0.324444,-0.263414,-8.22248
-2.28744,-2.95659,-7.65328
-2.37275,-5.40688,-7.86857
-0.0623324,-5.28431,-7.58202
2.19103,-3.23266,-5.34016
2.11383,-1.74588,-5.41669
4.51821,-0.381808,-3.04492
2.43268,-2.18843,-2.1595
2.4041,-1.9948,-2.04895
-0.0853762,-2.14497,-1.98971
-0.973346,0.565617,-3.18829
0.140428,3.148,-2.91582
2.01851,1.23615,-5.21867
4.37387,-0.182735,-6.08621
4.84614,2.55264,-3.98159
4.06006,3.63091,-2.5238
4.04491,3.71771,-2.41358
3.77134,3.34295,-4.26955
2.30127,3.1516,-3.34211
3.84963,1.33496,-2.36752
2.60882,2.64879,-3.72561
2.92526,1.61388,-1.52103
2.19666,1.70106,-3.93348
2.17601,0.415531,-4.36062
2.28404,-1.50423,-1.54013
0.51745,-1.37513,0.969812
-1.04027,-2.61928,1.64876
1.68819,-3.0051,2.56068
1.5509,-3.75535,5.16182
-0.427079,-3.17231,6.26954
-1.63661,-1.55947,7.24669
-3.26424,-0.367305,5.29885
-3.08737,2.34967,6.99686
-0.617826,1.33214,7.8257
-0.844664,0.558071,7.06606
1.42009,2.46196,4.74568
3.91399,0.229108,2.55699
2.94359,-2.58529,4.5529
5.31119,-4.88242,2.57851
2.54339,-7.1543,5.37556
0.804107,-7.74866,5.92771
1.55952,-5.92965,6.62911
0.0173477,-4.56552,5.98879
-1.57252,-3.46113,5.66529
-0.188117,-3.77042,6.4362
-2.83327,-2.91038,6.75331
-4.56483,-3.3299,4.6412
-4.93922,-1.56516,3.72459
-4.55402,-4.13705,4.81362
-3.90871,-4.97119,4.19205
-5.61807,-3.16195,5.22036
-6.88808,-3.55604,3.81939
-4.34922,-5.35234,1.99608
-2.08764,-7.60518,4.08601
-0.291986,-4.895,6.2486
-1.52328,-5.63768,6.42572
-2.8536,-4.20003,5.12208
-3.58876,-2.81881,3.39425
-1.56846,-0.707832,5.81249
0.768678,-1.0162,3.62616
1.48008,1.40112,4.91041
1.33953,3.06965,5.53067
3.77501,5.05037,3.05488
4.54302,6.14621,5.16908
2.18629,3.76223,6.80345
4.85173,1.97617,6.48202
2.18941,0.718565,6.50931
-0.248369,1.68948,7.20395
-2.75863,-0.788839,6.45569
-2.17723,-1.26786,7.90149
-1.48623,-2.19288,6.52188
-0.664581,-1.77878,5.43583
0.879094,-2.10168,4.75017
-1.60732,-0.386691,2.95917
-2.72879,1.01781,3.76668
-0.205226,-0.781834,2.49055
2.17969,-0.237031,2.35565
-0.425602,-1.99713,1.66303
0.184789,-0.439241,-0.443544
1.19548,-3.12606,1.1912
2.37077,-0.573042,1.3089
-0.386817,-1.33019,1.1887
-0.393664,-2.74428,1.07324
-0.397394,-4.0054,1.57106
1.06255,-1.75201,-1.22238
1.82889,-2.71839,1.17914
3.09267,-0.267114,1.84981
3.83643,1.18999,2.84798
1.23979,0.420569,0.88417
1.22987,1.66986,-0.38636
1.805,1.46433,1.6061
0.835063,0.731659,4.05829
1.45036,-0.524854,3.14349
0.0362496,-0.740978,3.15273
-0.191613,2.09933,2.22192
-0.122414,3.39805,3.54689
0.4687,3.21172,4.19938
1.7677,2.73403,4.96315
-0.0292548,1.64337,6.70798
1.25818,3.75504,5.27855
-0.431116,3.9481,2.71173
0.965027,2.38905,5.17552
0.822331,4.19021,5.9653
1.81608,1.90317,3.30171
-0.768996,3.05474,4.31124
1.96093,1.92766,1.48628
-0.447905,1.3363,1.93113
1.714,-0.604519,0.516784
3.71769,1.15762,-1.01177
1.03246,1.69172,-1.43415
-1.24093,-0.921185,-1.14633
1.20429,0.14396,-3.0561
1.3144,0.0909729,-1.73835
0.448076,-0.55987,-2.2016
0.849697,0.419341,-1.99055
1.77478,1.25064,-3.30348
-0.397641,0.0767531,-3.31747
1.61759,0.746579,-3.43333
1.39064,-0.736551,-4.89044
-0.841242,1.2218,-2.0515
-3.10554,0.662308,-3.56549
-1.61024,0.446744,-1.48752
-3.52337,-0.984911,-1.75288
-1.7806,1.4989,-1.48755
-2.3081,-0.21146,-3.34166
-2.49024,1.8471,-5.71531
-1.61323,3.79456,-5.42016
-1.84998,2.6657,-4.8019
-4.37939,3.61272,-2.65293
-3.51721,4.63192,-2.80337
-2.71302,3.10766,-5.49341
-1.30149,1.28608,-3.78483
-2.57522,2.70737,-2.67048
-1.03763,0.58353,-2.627
0.835873,-1.86816,-3.67979
-1.44873,-2.42132,-3.57376
-1.36808,-1.45371,-4.49631
-1.24574,0.954049,-6.46412
-1.89573,2.49922,-3.63347
-3.51923,-0.0997819,-3.75649
-2.47272,2.27566,-4.50879
-3.78075,-0.185596,-2.32926
-1.1771,-0.536159,-2.6099
0.0980262,0.656677,-2.61285
-1.52508,1.47101,-2.05356
0.651697,0.668382,-2.65556
-1.26615,0.742435,-4.44311
0.667057,2.11143,-2.29363
1.04586,1.40505,-4.77478
0.667171,-0.540019,-4.79778
0.28424,1.3155,-3.08295
1.41427,-0.4089,-2.36032
3.98549,-1.9407,-1.96399
