x,y,z
-0.924217,0.528043,-0.577393
-0.704095,0.855093,-0.545605
-0.217517,1.003,-0.314607
-0.31736,0.257545,-1.41608
-0.132772,-0.733152,-1.43334
-0.796421,-0.555141,-2.04144
-0.755294,0.0179312,-0.109217
-0.783079,-0.815147,0.51069
-0.25238,0.452315,-0.511827
-0.0469578,1.05761,-0.842513
-0.296226,1.12457,-0.104719
0.796508,0.803776,0.0657651
-0.396499,0.687807,-0.967962
-0.429165,-0.399488,0.165818
-0.261118,0.698529,1.03227
-1.0135,0.760572,0.191547
-1.51928,-0.110507,0.515808
-1.06361,-0.447288,0.565303
-1.64108,0.0374064,-0.000810642
-1.41995,-0.789108,-1.01408
-1.87135,-0.691424,-1.66667
-2.55445,-0.508912,-1.21232
-1.64895,-0.478851,-1.1848
-1.76477,-0.463815,-1.76506
-1.52142,-1.45025,-1.75307
-0.569911,-2.64338,-1.95072
-1.78371,-2.14004,-2.01917
-1.75072,-1.97723,-2.03294
0.383646,-1.96412,-1.40579
-0.382616,-1.25844,-1.9926
0.274882,-1.44643,-1.89533
0.581324,-1.98782,-1.06111
1.49407,-1.08558,-0.750618
1.09262,-0.173537,-0.49796
1.83638,-0.171892,-0.29006
0.956504,-1.36267,0.57622
0.00184841,-0.860263,0.202368
0.131288,-0.162555,0.496507
0.473723,-0.35333,0.75353
0.844731,-0.955043,-0.437763
0.83988,-1.00342,-0.360761
0.183523,-0.312835,-0.439172
-0.140972,-0.812819,0.144442
-0.69057,-0.562697,-0.427172
-0.375356,-1.19769,0.00943078
0.0955469,-0.801726,-0.976632
1.13429,0.161054,-1.27452
0.884386,0.849309,-1.16652
0.819306,0.0371992,-1.56815
-1.00361,-0.833197,-0.799158
-1.60351,-0.170703,-0.172873
-1.8061,-0.270698,-1.26935
-1.25944,-1.28532,-1.15301
-1.40968,-1.10166,-1.13903
-0.906916,-1.55372,-0.748305
-0.51412,-1.34068,-2.06162
-1.49161,-1.88564,-2.72269
-1.38294,-0.976043,-2.8121
-2.09729,-2.20808,-1.53041
-3.33286,-1.56533,-1.31648
-3.40496,-1.4476,-1.35062
-2.12701,-1.51142,-1.66334
-1.54017,-2.25698,-1.97106
-1.57039,-2.61085,-1.76353
-2.21959,-2.2091,-1.04898
-2.17348,-1.44396,-0.361591
-2.55199,-2.08138,-0.881669
-2.93912,-1.84143,-0.933359
-3.22581,-1.16801,-1.92434
-2.64484,-0.0116576,-0.151377
-2.93406,0.664125,0.834302
-1.39371,0.574873,0.306764
-1.42845,-0.260444,0.573611
-1.37699,-0.46213,1.55217
-1.54917,-0.250739,1.65324
0.510045,0.0939661,2.11789
0.0498181,0.557966,2.08388
0.955095,0.37884,2.28486
0.210472,-0.819908,2.38082
-0.0422478,0.416357,2.26324
-0.541708,1.84892,1.86723
0.501162,1.66858,0.226157
1.19834,2.11703,-0.895788
1.63172,1.87864,-0.183773
1.05343,1.05052,0.66829
1.87234,1.40705,0.672309
1.00173,1.33269,0.302642
0.287739,0.28587,1.12715
0.609753,1.00628,0.191054
0.858589,0.615747,1.44087
-0.577992,-0.176963,1.50742
-0.688958,-0.892773,0.0211859
0.335349,-0.281619,0.0903631
0.0038868,-0.566331,-0.193704
0.344995,0.0608785,-0.31471
0.0696416,-0.194889,0.406327
-0.355403,-0.685874,0.382271
-0.0459835,-0.885618,1.01449
-1.39589,-0.855814,-0.0342705
-0.752181,-0.450802,0.653847
-0.515033,-0.87704,0.575474
-0.560733,-0.408881,0.495647
-0.155064,0.0290908,0.757573
-0.422786,-0.764947,0.417957
-0.763275,-1.41147,0.0458985
-1.45305,-1.54403,-0.189547
-2.23765,-1.6995,0.15152
-1.46144,-2.58845,1.2079
-0.789988,-1.97957,0.572249
-0.633138,-1.65711,1.80948
-0.857124,-2.13404,1.98586
-0.770717,-1.51637,0.596985
-0.0776338,-0.286512,-1.16469
0.197816,0.0426023,-0.479665
0.332322,-0.145,-0.410215
-0.0222017,-0.371492,-0.501297
0.173534,-0.871989,-0.879402
-0.277196,-1.07007,-1.24979
-0.319865,-1.27864,-0.838338
-0.687697,-0.725643,-1.23692
-0.426688,-1.69271,-0.809168
-0.987274,-1.21669,-0.930195
-0.0881051,-1.78788,-0.132901
0.426589,-1.74727,0.145471
-0.526104,-1.04591,0.165088
-0.64232,-1.10318,1.2858
0.361978,-0.265211,1.74351
0.670754,0.876296,0.977266
0.491486,0.312179,1.25078
1.25075,0.566834,1.24385
0.469908,1.34982,1.23631
0.290424,1.62492,0.78624
0.873978,1.48895,0.959137
0.151394,0.853985,0.670481
-0.222993,0.580359,1.00995
-0.311815,0.954053,0.319223
-0.190368,-0.0473166,0.509026
-1.41758,-0.313075,0.650464
-0.582673,-1.01968,1.48635
0.0839705,-1.93838,1.43283
-2.00674,-1.38105,0.538007
-1.69566,-0.826217,1.47228
-1.29272,-0.330359,1.27669
-0.233631,-0.400855,0.890487
0.0712879,-1.06284,0.583455
-0.685488,-0.789331,0.28148
-0.624285,-1.56365,0.154748
-0.369722,-2.17906,-0.203754
-0.673033,-1.15148,0.499937
-0.3396,-1.09312,0.592019
-0.00874738,-0.290634,-0.364618
0.320831,0.131865,-0.0750434
0.495209,0.254849,-1.45842
0.868708,-0.61785,0.0777969
1.15545,-0.461135,-0.217554
0.866182,0.948236,-0.121324
0.9537,-0.228252,-0.0967779
0.564601,0.0545884,-1.04437
0.21984,0.926416,-0.474779
-0.490204,0.255418,0.658149
0.24359,0.241681,0.384684
-0.0663436,-0.92486,0.348946
0.567065,-0.356462,-0.722492
0.207968,-0.253765,-0.771987
0.0249784,0.764156,0.249523
0.607838,0.135338,0.547281
-0.0084565,0.643987,-1.48872
0.302869,0.292583,-0.580096
0.271624,-0.503326,-0.811117
0.395351,-1.06427,-0.397275
0.350582,-0.353662,0.0825807
-0.169547,0.0317697,-0.174734
-0.13826,-0.298869,-0.287497
0.509914,0.0225833,0.340802
1.33405,-0.185391,-0.449938
1.49382,-1.07412,0.527218
1.65023,-0.426884,0.24014
1.00087,-0.936786,0.848856
-0.101391,-0.665914,1.11107
0.712397,0.361534,0.653329
0.853124,-0.0960393,0.840508
0.542808,-0.583772,0.225051
0.416424,0.0561466,-0.0380531
0.328895,0.598686,0.350559
-0.680323,0.254232,0.0505902
-0.214707,0.0376946,-0.734992
-0.133623,0.646873,-0.201841
-0.591964,-0.285495,-0.402653
-1.04441,-0.250156,-0.563386
-1.02864,0.870224,0.0500296
-0.49297,0.604159,0.870719
-1.45907,0.68341,1.44606
-1.96287,1.05054,0.503526
-1.51301,-0.558748,0.573504
-0.640839,-0.41267,-0.672193
-0.179379,0.158243,-0.0408656
0.303563,0.0458545,-0.759953
0.832758,-0.438476,0.10556
1.23467,0.244445,0.0846929
-0.0297289,0.869655,-0.00966992
-0.260961,0.981105,0.409401
1.00889,0.539549,1.10508
1.66913,0.492284,1.05765
1.42407,0.146348,1.30643
1.22641,0.115565,1.59726
1.43977,0.241752,1.46636
1.25922,0.460288,1.4812
1.68621,1.04081,-0.532114
2.54915,1.62471,0.283117
1.61389,2.03365,1.08827
2.14769,1.98722,1.3774
1.69256,1.72615,1.17538
1.9256,1.33388,0.946873
1.90128,1.58079,-0.678741
1.23423,0.183008,-1.09108
1.30241,0.326379,-0.601325
1.69259,1.14999,0.324653
1.6656,0.814083,0.320228
2.45601,1.91289,0.205628
2.36287,1.15087,1.17615
1.98965,1.35273,0.850797
1.71183,0.210465,-0.417935
1.46034,-0.0129212,-0.937659
2.1233,-1.48863,-0.22217
1.08568,-0.920366,0.649472
1.24556,-0.402943,0.16755
-0.508553,0.00768014,0.0929905
-0.023534,0.632268,-0.830865
-0.389428,0.451513,-1.08473
-0.98474,0.692827,-0.933975
0.244474,0.857479,0.160257
0.120905,0.137047,0.941611
-0.026991,-0.405842,0.800015
0.344567,-2.01733,0.232976
1.21254,-1.53402,1.65574
1.06353,0.198188,1.33324
0.548558,0.347635,1.58304
1.4411,-0.631528,0.520622
0.654962,0.299342,0.309605
0.747223,0.173141,0.0714794
0.222889,0.783261,-0.0260715
0.53315,0.606487,-0.0377804
0.499137,0.170968,-0.611542
-0.0387149,0.755537,-0.740977
-0.984455,0.638169,-1.04307
-0.620006,0.595053,-1.10103
0.302932,1.54184,-1.3163
-0.431396,1.06562,-0.495064
-0.460316,0.598855,-0.69296
-0.328483,1.40841,-0.223841
-0.518718,0.214266,-0.18567
-0.0349402,-0.161414,0.0662477
0.0435977,-0.542508,0.381386
0.261374,0.0701028,0.0270256
-0.443929,0.53143,0.188534
-0.037149,0.486806,0.45107
-0.190495,-0.746151,0.102411
-0.372058,0.22524,-0.111795
-0.496444,0.67874,0.442613
-0.519434,-0.37533,0.553774
-1.10149,0.359891,0.6299
-1.54484,0.913479,1.4626
-0.398073,0.0910417,0.150671
-0.232996,0.0675656,0.877192
-0.0563576,-0.072553,0.348497
0.0271473,0.379524,0.116953
0.273359,-0.033709,-0.0302519
