x,y,z
0.209412,-0.198748,-1.62091
-0.590953,0.506801,-1.03911
0.576243,0.347093,-2.16931
0.711315,-0.418241,-1.81796
0.382234,-0.576462,-0.599092
-0.717692,-1.76382,0.475334
0.295187,-0.550315,1.67388
1.2171,-0.133521,0.674306
1.96681,0.620418,1.16259
3.05219,1.28595,1.1758
1.8445,0.819434,0.942065
2.39293,2.00909,0.490452
1.89916,1.01929,0.200138
1.52398,-0.0545509,1.3923
0.685823,-1.04715,2.17539
0.771907,-0.89853,1.05302
-0.104527,-0.200351,1.83366
0.139922,-0.11195,1.29562
-1.041,-0.960723,0.56832
-0.802436,-1.24718,0.130321
-0.343218,-0.334571,-0.0087503
-0.385849,-0.0640907,-0.790713
-0.590031,-0.161168,-0.950325
-1.02301,-0.515383,-0.801313
-0.157756,0.627372,-0.892678
0.0326474,0.262724,-0.271821
0.0453498,-0.402843,-0.458981
-0.0766999,-0.321756,-0.684667
-1.03925,0.268788,-0.354092
-0.664931,0.270582,0.759746
-0.0101177,0.188205,0.00819619
0.409503,0.382404,-0.373746
-0.16082,1.16948,-0.21885
-0.961633,0.755032,-1.02852
0.0685416,1.36,-0.0744989
-0.723247,1.89215,-0.720736
0.293568,1.40127,-1.7599
-0.894972,1.99244,-1.24169
-1.66434,1.32518,-0.39297
-0.497835,1.93183,-1.07081
-0.251714,2.21571,-0.456775
-0.750004,2.40797,-0.614983
-0.526204,1.74472,-0.20119
-1.28226,0.632491,-0.0689208
-1.33106,-0.387948,0.0876846
-0.268675,-1.11325,-0.00846177
-0.122476,-1.23164,0.144126
-0.593124,-1.1066,0.122833
0.186406,-1.58296,-0.931825
1.40375,-0.4159,-0.871223
0.179984,-0.128794,-0.489497
-0.883414,-1.01186,0.458313
0.112521,-1.67453,-0.19356
-1.09572,-0.997632,-0.26148
-0.88618,-1.83439,-0.047876
-0.503973,-1.39065,0.253213
-1.67127,-0.260662,0.849354
-0.460644,-1.17365,-0.0891213
-1.17069,-0.858143,-0.96676
-2.07361,-0.774515,0.0645392
-1.41236,-1.02589,-0.515025
-1.57208,-0.220311,-1.13923
-1.12562,-0.926508,-1.75473
-1.12409,-0.574537,-1.17246
-1.79669,-0.570528,-2.04286
-0.865187,0.533235,-0.933895
-1.05419,-0.496654,-0.173593
-0.580464,-1.18972,0.090536
-0.662665,-0.719158,0.966586
-1.5394,-0.00515963,0.457282
-0.848053,1.00202,-0.311699
-0.712837,0.149983,0.339679
-0.60687,0.0461433,-0.374883
-0.370082,0.732495,0.142539
0.0544124,0.21818,-0.166999
-0.494025,0.0256264,0.108574
-0.515856,0.303485,-0.235208
0.261874,1.27958,-1.22865
-0.686207,0.294002,-1.42614
-0.620652,0.150727,-0.82442
-1.46094,1.06253,0.0083267
-0.535399,0.924724,0.173403
-0.280766,0.192264,0.604008
0.494977,0.992742,-0.18488
1.5885,0.961124,-0.965169
1.03741,-0.164872,-0.583672
-0.185277,0.327022,0.62934
0.124494,0.473744,-0.334818
0.141107,-0.495151,0.269813
-0.649484,-1.09804,-0.454668
-0.0618245,-1.31875,-0.765377
-0.708583,-0.282166,-1.55929
0.414354,-0.84902,-0.483965
-0.689785,-0.907656,-0.601176
-1.2207,0.00994414,-0.0843243
-1.508,0.302277,0.970657
-1.29956,-0.225115,-0.0746848
-1.25379,-0.00720411,-0.751029
-0.0916426,-0.655198,-1.16618
0.746282,0.311427,-0.359812
0.786392,0.009851,0.37543
0.899235,0.939006,-0.142477
-0.184493,0.830608,0.0745066
-1.05575,0.629676,-0.671283
-0.817184,-0.462595,-0.335921
0.0127456,-1.03811,-1.26835
-0.837788,-0.823144,-1.0685
-0.411846,-1.48332,0.0164001
-0.93031,-1.21252,0.234724
-0.259277,-0.627313,0.919248
-0.305476,0.304297,-0.152233
0.385249,-0.212557,-0.634573
-0.515007,-0.0852131,-1.38984
-1.10916,0.928979,-1.87852
-1.0285,-0.266332,-1.07308
-0.563194,0.401384,-0.535092
0.486382,-0.213524,0.536257
-0.256007,-0.88646,0.18223
-1.28895,-0.00826023,-0.783714
-1.2661,-0.21208,-1.50878
-0.705486,0.954049,-2.11356
0.240093,2.01024,-2.38495
0.0951335,2.38516,-1.26169
-0.403504,1.50028,-2.40343
-0.559393,0.411614,-2.85148
-1.45695,0.49295,-1.94363
-0.414176,1.14063,-1.98702
-0.228596,1.07688,-1.69492
-0.270484,1.53458,-0.954286
0.468426,1.56223,-0.310467
-0.487153,1.34807,0.295586
0.429133,0.510408,0.796698
-0.161204,0.998127,-0.0929951
0.688841,0.099187,0.816667
-0.281034,0.222028,0.558238
-0.651214,-0.676184,-0.181664
0.552735,0.252467,-0.350285
-0.501993,1.01219,-0.364226
-1.17533,1.25162,-0.122489
-0.0633494,2.30476,-1.16441
-1.2669,1.45018,-2.23898
-1.53486,0.52303,-2.59988
-1.39402,-0.543948,-2.31706
-1.7282,-0.052795,-2.36843
-1.13096,-0.351705,-1.33902
-0.0845284,-0.751802,-1.35186
-0.718792,-1.93426,-1.09827
-0.894421,-0.797443,-1.232
0.101698,-0.29068,-1.29307
0.785072,0.553574,-1.04098
0.921614,-0.0495072,0.0781206
0.0684489,-1.18104,-0.386052
-0.261246,-0.457906,-0.351818
-0.159304,-1.33974,0.108421
0.544848,-0.212517,1.01854
-0.161067,0.980545,0.228099
-0.0880513,1.10827,-0.916478
-0.743631,0.742256,-0.278134
0.00971032,1.27411,-0.740656
0.698092,0.963518,-0.650602
0.788705,1.05706,-0.941066
1.13401,0.067041,-0.784575
0.757267,-0.223914,0.3826
-0.244517,-0.823269,-0.316889
0.572702,0.0853629,0.244495
1.44354,-0.24357,1.38792
1.9578,0.0173278,0.511482
1.47995,1.06617,1.46241
1.36188,-0.148638,1.79306
0.303824,0.812366,1.12013
0.0149176,0.900907,1.2142
-0.44264,1.86655,0.0872875
0.139137,1.04012,-0.879948
0.818842,0.629243,-1.0056
1.27535,0.159969,-0.509833
0.566948,-0.243399,-0.301672
-0.33129,0.255246,0.698555
-0.138819,-0.848447,0.270433
-0.327479,0.217349,0.262137
0.310553,0.380149,0.491642
0.0506176,-0.0309831,0.136583
-0.112145,0.478582,-1.03441
0.716608,-0.407717,-0.827701
1.29458,0.799038,-0.970074
0.110179,1.3164,-0.108659
-0.589488,2.53639,-0.163387
-0.620852,1.8034,0.758867
-0.148508,0.710022,0.489921
-0.543656,1.19959,-0.0580698
0.546853,1.64719,0.126891
1.40567,1.21605,-0.262148
0.926676,1.39329,-0.240453
1.49638,1.31252,-0.340808
1.19026,0.503954,-1.13999
0.902119,-0.285855,-0.482734
0.869472,0.453505,0.0457187
0.264615,0.547778,-0.650976
-0.479811,1.33136,-0.789177
-0.354202,0.482068,-1.45121
0.368113,0.0203552,-1.51306
0.237315,-0.622561,-0.62813
0.892735,-0.0627361,0.23345
0.847478,0.586885,0.446925
-0.0672518,0.327412,0.137326
-0.0842395,0.0187086,1.07844
0.223258,0.041982,0.465265
1.02904,0.871661,0.00068596
1.3219,2.00405,-0.571586
0.112556,2.21087,-0.491644
-0.673052,2.22304,0.525231
-0.260989,2.25982,-0.55119
0.6657,1.48165,-0.557271
0.679009,2.14183,0.375098
1.33157,2.8551,-0.351715
1.20101,2.14399,-1.06291
0.441632,2.70758,-0.0846805
0.444019,2.56612,1.06179
-0.364916,1.74688,1.50735
-0.431039,0.617674,0.798951
-0.561389,0.544065,0.730689
0.490616,0.318321,0.447779
0.68153,0.22796,0.852006
-0.258056,-0.539009,-0.210892
-0.529957,-0.293612,0.110658
0.156129,-0.859343,0.313258
0.183307,-0.62037,-0.167874
-0.466139,-0.454545,-0.313919
-0.395702,-0.326357,0.719063
-0.900656,0.385809,0.320853
0.322145,0.0271397,-0.419813
-0.769952,-0.537367,0.538635
-1.10536,0.0176428,-0.465364
-0.905733,-0.734301,-0.0559793
0.0244581,-0.0388103,0.318104
0.615531,-0.184446,-0.901547
-0.320902,-0.6141,0.249654
0.100799,-0.196981,-0.259513
1.26985,-1.25508,-0.0522714
0.121769,-1.15938,0.67834
1.14545,0.00464298,0.426503
1.67732,-0.396105,0.361062
1.54772,0.653114,0.549841
1.35072,0.372769,-0.0918113
1.7948,0.222272,-0.200246
1.02461,0.893866,-0.716757
0.779839,-0.0460107,-1.34944
0.284457,0.157845,-0.55572
-0.349836,0.524303,0.360051
0.572179,0.487585,-0.079723
0.265392,0.000598713,-0.0805865
0.27195,0.0941387,0.0888047
-0.810482,-0.550651,-0.436457
-1.53727,-0.944545,-1.1185
-0.339713,0.270305,-1.64529
0.635478,1.15606,-1.8047
0.225844,0.543889,-0.589205
-0.104154,0.65487,-0.243811
-0.274477,0.976187,-0.785978
-1.02724,0.473484,-0.410736
-0.214429,0.967696,-0.571005
0.983515,-0.0564303,-0.24906
1.21509,0.762111,0.0304271
0.180462,-0.0724352,0.17836
0.96218,-0.326153,0.579037
0.370827,0.881877,0.868627
-0.602649,-0.0543885,1.3256
-1.02836,-0.110412,0.95916
0.194177,-0.576021,0.084092
-0.0139416,-0.0219381,0.299418
0.431692,-1.11299,0.721178
0.589244,-0.119893,0.139551
-0.617468,-0.427532,1.11401
-0.668303,-0.185684,0.276094
-1.44633,0.768888,1.04173
-2.21275,0.337661,0.64833
-1.42061,0.0246074,1.2413
-1.60931,-0.14695,2.23634
-2.6364,0.195859,2.04365
-1.97639,0.971283,0.897214
-1.584,0.442179,1.90157
-0.636233,0.00739587,2.43517
-0.594956,-0.638245,1.72132
-0.507967,-0.132816,1.32218
-0.710021,0.164102,1.06248
0.0129788,-0.8934,2.19531
-0.433465,-1.74625,2.17734
-0.570331,-1.57902,2.97883
-1.78959,-0.880975,2.24241
-1.17084,-0.485298,1.94317
-0.785141,0.170743,2.67196
-1.89254,0.444392,1.89313
-2.36686,0.149787,0.751917
-1.79562,-0.598828,-0.362685
-2.02925,0.616406,-0.816557
-0.861781,1.0698,-1.66648
0.232518,1.56035,-1.96724
1.39471,0.558844,-1.69866
0.3164,0.161057,-1.16747
0.156152,-0.432091,-0.918024
0.162894,0.230016,-1.49711
0.0576365,0.793798,-1.41405
1.08459,1.17305,-0.230638
0.452829,0.322253,0.224375
-0.472014,0.328658,0.817361
0.248729,-0.887797,1.14356
-0.769119,-0.122513,1.3736
0.159024,-1.28461,0.903872
0.791107,-1.74901,0.283293
0.0454987,-1.31995,1.09706
-0.630883,-0.922958,1.66508
-0.0998517,-0.68969,1.64717
-0.533606,-0.954938,1.12215
0.502883,-0.32076,0.894274
-0.0265819,-0.741569,0.497445
0.539298,-0.567565,-0.212301
0.175291,-0.3979,0.410772
-0.0061103,0.308627,0.077916
-0.408447,-0.112591,-0.371399
-0.213806,0.374737,-0.283817
-0.0506955,-0.163464,-0.224425
-0.602874,-0.0511296,0.317149
-0.395304,0.0286182,0.526938
0.480538,0.738368,-0.176981
-0.124072,-0.42917,-0.263229
1.00832,0.623798,-0.582573
0.289262,-0.0935291,-1.54654
0.817742,0.947502,-0.620896
0.0572893,1.60003,0.322736
0.259532,2.38154,0.678116
-0.452743,2.73016,0.495001
-0.568638,1.68705,0.902597
-1.36987,2.15795,-0.153771
-1.22431,1.50492,-0.154321
-0.387418,2.60697,-0.830735
-0.779533,2.33697,0.194307
-0.182011,1.64974,-0.897272
0.205332,1.06739,-0.13255
0.137018,1.40711,-0.984083
-0.879773,1.41623,-0.363522
-0.834389,0.297467,0.0259076
-0.527511,0.223405,-0.691421
-1.31636,-0.820568,-1.07498
-0.947818,-0.356429,-0.717103
-0.384762,-0.302138,-0.0816125
-1.1454,0.814884,-0.841745
-0.424739,0.979972,-1.29971
-1.16112,0.0194847,-1.08686
-1.51634,-0.288569,-1.56176
-1.91718,0.493656,-2.31709
-2.22358,0.457837,-2.87475
-3.06974,0.206814,-3.35086
-3.06171,-0.737939,-2.22769
-1.855,-0.557769,-3.33467
-2.27699,-1.42787,-2.45317
-1.47684,-1.09658,-1.91287
-2.18186,-0.329897,-1.59763
-1.54112,-0.496198,-2.06434
-0.815238,-1.26407,-1.24346
-1.36178,-1.40104,-0.837477
-0.546736,-0.229953,-1.18258
-1.08142,-1.03932,-1.82029
-0.366901,-2.04353,-1.1914
-0.751559,-1.49501,-1.22342
-0.643449,-0.875321,-1.19123
-1.54825,0.271971,-0.93533
-1.14099,-0.665018,-0.62936
-1.18652,-0.809197,-0.303083
-0.799629,-1.23612,-0.00962231
-0.475681,-0.62961,-0.602865
-0.20716,-0.65172,0.601162
0.231586,0.20192,0.686279
0.0777694,1.05353,-0.448405
-0.438739,1.85275,0.536439
-0.432986,0.862975,0.90632
-1.36053,-0.342728,1.00747
-0.701749,0.473334,-0.120271
0.159702,0.290347,0.00976242
-0.472293,-0.276293,-0.53598
0.158147,0.859125,0.573163
0.0245834,0.959639,-0.127372
0.938452,-0.118051,-0.655055
0.868454,0.700004,-0.327236
-0.298561,0.0866447,-1.03077
0.789971,-0.844217,-0.147764
-0.382242,0.1304,0.945578
0.817998,-0.935648,1.32746
-0.132338,-0.253593,0.573368
-0.598535,-0.234649,-0.189045
-0.85733,-0.601222,-0.273278
-1.20095,-0.0806846,-0.0724782
-0.166154,-0.088737,0.218777
-0.100466,-0.113485,0.381017
0.189081,-0.857311,0.0272769
0.056408,-0.0860943,-0.699441
-0.389007,0.00641968,-1.16789
-0.506946,-1.02594,-0.174595
-1.68569,0.114892,-1.1155
-1.16295,1.31578,-0.970767
-1.53201,1.54688,0.136625
-1.00912,1.9308,0.267441
-0.584889,2.09802,-0.506811
0.427685,1.84384,-0.908749
0.780666,2.01278,-2.12231
-0.0635963,1.97177,-2.48616
0.548581,2.48713,-1.62702
0.581714,2.69435,-1.34431
1.32241,2.08191,-0.181856
1.15692,1.69384,0.132109
0.425228,1.03422,1.31663
-0.760057,0.266288,1.11611
-1.42096,0.205869,0.719253
-1.07841,1.19445,0.273498
-0.355077,1.95211,-0.702324
-0.18851,0.94473,0.14877
-0.43874,0.848785,-0.749213
-0.633977,1.78405,-0.385429
-0.486814,0.607043,-0.562063
-0.81821,0.899637,-0.709462
-1.183,0.348326,0.090484
-0.828735,1.2977,-0.336944
-1.02055,0.140515,0.409943
-0.134675,0.752488,-0.139505
-0.85416,-0.254694,0.257663
-0.860466,-0.633824,0.221136
0.205163,-0.255951,-0.764363
0.573284,-0.318997,0.0342783
0.386769,-0.507014,-0.0923927
1.3332,-0.818999,-1.24939
0.155426,-0.0265944,-0.908292
0.722739,0.472938,-0.374757
0.304641,-0.16013,-1.57915
-0.734921,-0.706801,-1.93495
-1.80547,-1.81478,-0.922118
-2.09268,-1.04275,-0.888019
-2.35854,-0.210218,-0.0368999
-2.07782,-1.21157,-0.81431
-2.40593,-1.40312,-0.898769
-2.0803,-0.97122,-1.37687
-1.66351,-1.39844,-0.897457
-0.808888,-1.0006,-1.0092
-1.75365,-0.52521,-0.182736
-0.797538,0.00361272,0.570615
-0.213969,1.14318,-0.0532066
0.925463,-0.0330265,-0.395072
0.249491,-1.24292,0.0244726
0.332012,-0.965357,1.01869
0.479057,-0.493823,0.641555
1.02204,-1.2921,0.323779
0.820329,-0.885672,-0.883794
1.61302,-1.31792,-0.0954731
0.75617,-0.467719,0.255665
0.349555,-0.67178,-0.0707767
0.76269,-1.14594,-1.12573
0.121978,0.04291,-1.4539
-0.612704,-0.105087,-0.947871
-0.205361,1.11016,-1.18543
-0.70366,0.193109,-0.687843
0.0324621,0.505007,-0.878761
-0.801613,-0.348067,-0.713239
-1.16184,0.320809,-1.66684
-0.213084,-0.531269,-2.06717
-0.473913,-0.210836,-2.21424
-0.187997,0.0923742,-1.53428
-0.373035,-1.04896,-0.349986
0.474336,0.00621453,0.259523
0.332207,-0.758221,0.209375
-0.328368,0.31691,0.52076
0.608262,0.434634,-0.101972
1.05307,0.279715,0.020075
0.824312,0.642542,-0.578233
1.0425,-0.0389477,-0.19901
0.329599,0.601325,0.825858
0.872465,0.513015,-0.0389378
0.891878,0.8883,-0.201672
0.696408,-0.143572,-0.14262
0.49005,-1.20427,0.200696
-0.524729,-0.149231,0.85651
-0.714371,0.944981,1.60237
-1.25599,-0.197967,1.02558
-0.595056,-0.791226,0.781404
-1.17729,-0.548367,0.596644
-1.51486,-0.006265,1.10734
-2.64796,-0.0901089,0.597115
-2.77899,0.919929,0.901299
-2.26047,0.913779,1.88621
-2.54333,0.0840367,0.968725
-2.77771,-0.085403,1.65091
-3.19959,1.13136,2.67052
-3.49787,2.2413,3.03518
-2.35753,3.21782,2.78649
-2.94748,2.9992,1.62255
-2.90446,3.57229,0.887389
-3.43173,2.55409,1.36925
-4.43651,2.13143,0.568806
-4.04477,2.22866,-0.465908
-4.24339,1.95064,0.379296
-3.45242,3.04725,0.646788
-2.24685,4.14558,0.46758
-1.90307,3.72308,0.735037
-1.17369,2.74152,1.30721
-1.95482,2.32399,0.823156
-0.802439,3.20814,1.57773
-0.627541,2.35099,1.91331
-1.75262,1.78425,0.799211
-1.43221,2.02883,-0.16404
-1.17617,1.98671,0.225635
-1.81157,2.92738,0.157852
-2.7454,2.20204,-0.106148
-2.29143,2.47862,-0.561267
-3.15007,1.95051,-0.988483
-3.23826,2.28469,-1.83939
-3.86486,2.15765,-1.21821
-3.50607,2.36747,-1.41993
-2.55457,1.30409,-1.72296
-3.29143,0.872627,-0.701166
-3.84353,1.41112,-0.937554
-4.01743,1.50765,-1.14213
-3.1957,2.70168,-1.95217
-2.39465,3.61496,-2.00682
-2.05576,2.64272,-3.01522
-2.87869,1.71947,-2.56973
-1.76996,0.858951,-3.03597
-2.24425,-0.319529,-2.15684
-1.68445,-0.517018,-2.55849
-2.71691,0.415135,-3.56147
-2.09591,-0.116398,-3.41219
-0.885651,-0.744941,-3.02206
0.0461929,-0.662861,-1.9417
-1.08225,-1.22554,-1.29888
-0.407977,-0.809134,-0.710621
-0.72635,-0.467013,0.27293
-0.507545,-0.986372,0.0581401
-0.0436545,-0.0756468,-0.105815
-0.210283,-0.41844,0.102773
0.976947,-0.817644,-0.0232587
0.49941,-1.29582,0.817142
0.620512,-0.190265,-0.265374
1.48709,0.578269,0.292359
1.24151,-0.63632,-0.724127
0.65198,-0.203149,-1.29479
0.985104,0.424511,-1.17489
1.09733,-0.768775,-0.600642
1.25883,-0.536866,-0.794018
0.955072,0.0110351,-1.65605
2.15824,0.838569,-1.50289
3.22362,1.05639,-1.86682
4.36126,1.288,-1.46846
3.61693,1.91278,-2.12988
3.09448,3.06553,-1.24438
2.37109,3.43502,-2.01784
2.33248,4.42116,-1.33274
1.29687,3.44734,-2.4958
0.344824,4.61903,-2.92548
0.540853,3.53618,-2.73895
0.277412,3.93087,-3.14269
-0.376625,4.97267,-3.42055
-1.39609,4.38948,-4.28044
-1.57069,5.2445,-3.57925
-2.3481,4.0225,-3.31782
-2.58042,2.98428,-3.8159
-1.36817,3.82549,-3.60878
-2.16141,3.25484,-3.81808
-1.56632,3.71466,-4.74036
-0.676859,3.25608,-5.38004
-0.443819,2.55478,-5.80513
-0.118181,3.5294,-5.52432
-0.0631041,2.78815,-5.28172
0.618969,2.20418,-4.72834
-0.220759,2.83759,-4.31975
0.598807,1.77755,-4.27838
-0.395001,0.726624,-4.17019
0.255761,-0.37642,-3.75612
-0.746095,-1.37552,-3.38524
0.0748898,-0.989643,-2.2253
0.831912,-1.71919,-2.06584
1.96701,-1.1428,-2.86945
1.19261,-2.35907,-2.16009
0.0634424,-1.76316,-1.58838
1.25976,-0.642175,-2.06422
2.40371,0.0329746,-1.69717
2.20443,-0.637396,-0.763835
1.90858,-0.20852,0.409198
0.784945,0.20943,-0.623512
0.225906,-0.47563,0.0559133
-0.90094,-1.09532,-0.099662
-0.414505,-0.00695706,-1.02114
-0.913803,0.0695337,-0.17162
-0.535511,0.91553,0.548327
-1.38894,1.22454,-0.661799
-2.54005,0.684298,0.369727
-1.77479,-0.019864,1.43592
-0.722449,-0.012641,0.346279
0.384247,0.664888,0.72317
0.461956,0.539479,0.557553
0.00616612,-0.150886,0.702798
0.538949,-1.17769,-0.269577
1.43839,-1.35696,-0.761869
2.56849,-1.59973,-0.0731125
2.31691,-1.86215,-1.20388
1.40106,-2.15328,-0.693398
0.270667,-2.22454,-1.23388
1.39315,-1.23607,-0.395301
1.77108,-0.190152,0.737634
1.98224,0.411521,0.685239
1.3271,-0.766401,1.08294
1.23595,-0.927121,0.252734
0.132758,-1.92098,0.423133
0.871692,-1.25123,0.892117
1.32553,-0.84234,0.637373
0.996424,-0.455006,0.361999
1.84741,0.296912,0.378423
2.20682,1.28739,-0.0453878
1.90059,1.70518,-0.798631
2.09158,0.555075,-0.0093126
2.58539,1.07029,-0.186596
1.80975,0.740274,-0.924535
0.608569,-0.120149,-0.468312
0.296737,0.35888,0.184708
0.404923,-0.628023,0.0926891
0.649396,-1.19435,0.162246
0.233197,-0.372234,-0.03099
-0.847044,0.11835,-0.0842067
-0.29237,1.00167,0.536425
-0.402445,-0.190102,0.263419
-0.0185436,-1.0517,-0.121167
0.396199,-0.71228,0.812744
0.661523,-1.4876,-0.18358
0.688977,-0.513573,0.425913
0.577357,0.0210267,0.682686
1.29962,-0.25786,0.869116
1.62845,-0.611731,-0.334297
0.568625,-0.16256,0.67016
0.245416,0.0142643,0.927293
-0.0713194,1.12042,0.45906
-1.2484,0.0928454,-0.434154
-1.01495,0.564737,-1.02518
-1.242,0.615855,-0.648004
-0.798908,1.83727,-0.114874
-0.871035,0.991756,0.421591
-0.660672,0.0433123,-0.113087
0.534694,-0.358022,-0.169557
0.0181715,0.241158,-0.844983
-0.299065,0.113714,-0.755386
-0.523975,-0.548907,0.0539086
-0.11014,0.122647,0.652026
0.776916,-0.539902,0.363668
0.296568,0.0300639,1.0458
0.20495,0.924891,0.274594
0.430008,-0.113323,1.41206
0.0163532,0.931651,0.72277
-0.863133,2.09543,1.83125
-1.24022,1.79625,2.3255
-2.19223,1.83703,1.33298
-1.14142,1.67828,0.983982
-0.459963,1.22298,0.629756
0.66768,0.703544,-0.0782837
-0.334096,0.515878,1.02048
0.81046,-0.431103,0.0505779
0.742499,-1.34894,0.060046
-0.475382,-0.136745,-0.620699
0.439225,1.04571,0.109421
0.512833,1.64735,-0.287671
0.43593,0.696177,-0.819674
0.117369,0.56312,-0.757468
0.891215,-0.61496,-0.133637
-0.0741493,-0.567469,-0.787349
0.238004,-0.132938,-1.06417
-0.574258,-0.631056,-1.23325
-0.100506,0.268531,-1.80177
-0.678074,-0.161251,-1.42367
-0.301466,0.0901673,-1.22184
-0.67389,0.346926,-0.167328
-0.124553,1.21193,0.913205
-1.29302,0.402633,0.628582
-0.545306,-0.341635,0.681478
-0.999712,-0.550117,1.50827
-0.950426,-0.159154,2.58747
-0.119598,0.628296,2.269
0.167897,1.56513,2.05943
-0.675616,0.48567,1.82511
-0.849338,0.253286,1.19517
-0.488903,0.50845,0.761519
-1.42194,0.351529,1.17137
-1.67981,0.442715,1.40745
-2.67666,1.2007,0.684754
-1.85552,0.527046,-0.0422639
-2.18418,1.12328,-0.317137
-1.83179,0.94504,-0.425938
-0.88151,0.507105,0.524819
-0.567811,-0.0398901,-0.561504
-0.713868,0.812601,-0.861607
-0.176348,1.27636,-0.701685
-0.933372,0.520916,0.351959
-0.160344,0.242413,0.0624969
-0.497099,-0.564665,-0.952151
0.492841,0.217204,0.132408
0.633867,0.328151,-0.17405
1.41782,-0.520526,0.351608
1.51129,-0.309241,-0.212621
1.17925,-0.412506,-0.286089
0.848529,-0.219437,-1.09415
0.0614326,-0.644156,0.0110582
1.04266,-1.3211,0.676757
0.11023,-0.156051,-0.364037
-0.125805,0.0526429,0.350111
0.918569,-0.0150435,-0.0542308
0.527271,-0.831238,-0.738371
0.421153,0.300865,-0.0415304
1.1855,1.18974,0.281436
0.518952,1.61133,-0.322389
-0.298777,0.739134,0.508055
-1.13695,1.75246,-0.476327
-0.71603,2.00933,-0.494377
0.170325,1.88188,-0.799396
1.17501,1.56938,-1.28649
2.09966,1.55084,-0.551442
2.18893,2.07545,-0.966085
1.77651,2.35169,0.204486
1.34381,2.14762,0.19767
2.48253,0.92427,-1.0042
2.07722,1.61589,-1.47968
2.35074,0.690578,-1.80083
2.26582,-0.34867,-1.93507
1.48978,-0.693475,-2.89577
0.739811,-1.44953,-1.8539
1.81886,-1.354,-1.27669
1.05702,-0.544498,-1.8076
2.10382,-0.650898,-1.7527
1.80921,0.0574853,-2.57151
1.0821,-0.39434,-2.09941
-0.0956512,-1.0412,-1.71079
-0.474295,-0.470878,-1.88742
0.0923338,-0.646056,-1.73
-0.24825,0.505522,-1.23559
0.20862,1.05584,-0.068926
-0.286338,0.398008,0.991369
-0.565353,0.0564868,1.16278
0.416892,0.978585,0.132206
0.86786,0.895295,-0.351634
0.00493684,1.84618,0.147728
0.684569,0.955865,1.35003
1.33496,0.502607,2.12496
0.481988,1.50963,2.07091
-0.295562,0.386729,2.95765
0.834059,1.49327,2.10055
0.304286,1.16574,2.84116
-0.237676,0.528105,2.3581
-1.43014,1.33251,1.93181
-1.76433,1.22103,2.98329
-2.6396,2.19333,2.13495
-1.94544,1.57571,1.64437
-0.75558,0.997985,2.74015
-0.471079,0.716729,1.59372
-0.260625,1.31136,1.10478
-0.557296,2.24582,0.528919
-1.45737,2.05348,-0.489843
-1.08887,1.60935,0.525948
-1.41649,1.75435,-0.286179
-1.61702,1.95626,-0.69143
-1.45492,1.26687,-1.30995
-0.955587,2.2691,-1.67145
-0.121298,1.9684,-2.86423
-0.75396,2.29033,-2.97648
-0.386564,1.92087,-2.24635
-0.996416,1.85888,-3.33153
-1.98718,0.855597,-2.85876
-1.50945,0.0583695,-3.76843
-1.21955,-0.226043,-4.2862
-1.06884,-0.478648,-4.25252
-1.00205,0.464341,-3.30749
-0.354607,0.310478,-4.04536
-0.893319,0.822004,-3.45738
-1.87284,1.80642,-2.66906
-2.93638,2.08482,-2.66955
-2.13936,1.67547,-3.64899
-3.26141,1.87649,-3.18286
-2.73385,0.932677,-2.09445
-2.83141,0.107522,-1.72394
-2.8998,0.893607,-1.29921
-3.29633,0.0137939,-0.63637
-3.84075,-0.766385,-0.142961
-2.96636,-1.94041,-1.35232
-2.45238,-1.30503,-2.18652
-2.56737,-0.783786,-1.78803
-1.35024,-1.80924,-2.4288
-2.5517,-0.683111,-2.95406
-1.49468,0.131111,-2.40938
-2.59512,-0.532016,-1.25655
-2.01729,-0.233785,-1.13688
-1.69138,0.142982,-1.55845
-0.971886,-0.382374,-1.37331
-1.34352,0.396968,-0.746462
-1.22522,0.776204,0.0180693
-0.831597,0.890074,0.939617
-1.3017,-0.287951,1.00392
-2.10928,-0.514041,0.755749
-2.29548,0.306057,1.37201
-2.29527,0.221181,0.247137
-2.03471,-0.354467,-0.938162
-0.933076,0.085195,-0.639044
-0.440578,0.901943,0.373919
-0.00742576,0.989656,0.620298
0.0892525,0.706317,1.29959
-0.309325,0.273853,1.34372
0.0888487,1.25505,0.191529
-0.744085,0.256205,-0.418793
-0.465538,0.364784,-0.538404
0.418682,1.22618,-0.190506
0.693658,0.531642,-0.230488
0.99165,-0.339002,-0.284664
0.42259,0.0640825,-1.39305
0.571702,0.522527,-0.774226
0.432625,0.658597,-1.26246
-0.626673,1.109,-0.44728
-1.59486,0.656928,-0.706803
-1.23239,-0.204483,-1.04449
-1.87153,-1.30103,-0.311215
-1.89568,-0.464198,-0.113038
-1.04529,-1.03113,0.381163
-0.317861,-1.72836,0.804849
0.388957,-0.530088,0.815487
1.24054,-1.45134,1.24233
0.99691,-1.30516,1.37033
0.242304,-1.26817,1.00991
1.04521,-0.0530806,0.459206
0.425497,1.08045,0.150459
0.561343,0.340031,0.508882
-0.36712,0.100591,-0.371705
-0.849621,0.847554,0.20432
0.0448343,-0.372714,1.20767
0.280885,0.342744,0.920332
0.781382,1.09948,1.17469
0.753769,0.252865,0.693472
