0.905432,0
0.907882,0
0.919278,0
0.927483,0
0.918458,0
0.913338,0
0.919726,0
0.892591,0
0.920515,0
0.91037,0
0.893755,0
0.936532,0
0.918163,0
0.918609,0
0.91825,0
0.917794,0
0.900281,0
0.915896,0
0.933493,0
0.933006,0
0.911527,0
0.925266,0
0.911147,0
0.907932,0
0.929073,0
0.925531,0
0.911029,0
0.913403,0
0.921177,0
0.913411,0
0.944432,0
0.904148,0
0.929396,0
0.906947,0
0.922575,0
0.915732,0
0.920287,0
0.926035,0
0.907811,0
0.918694,0
0.918709,0
0.911282,0
0.928474,0
0.921576,0
0.926666,0
0.915715,0
0.927746,0
0.910292,0
0.918839,0
0.916391,0
0.908221,0
0.920047,0
0.923829,0
0.936144,0
0.927668,0
0.922533,0
0.929409,0
0.904078,0
0.941427,0
0.910474,0
0.90382,0
0.914118,0
0.921697,0
0.915148,0
0.911829,0
0.903375,0
0.919637,0
0.909738,0
0.909914,0
0.949426,0
0.908957,0
0.916695,0
0.906423,0
0.91544,0
0.914513,0
0.91877,0
0.911343,0
0.913606,0
0.911943,0
0.925444,0
0.925761,0
0.903341,0
0.907723,0
0.909474,0
0.903151,0
0.912238,0
0.924934,0
0.908125,0
0.926145,0
0.907617,0
0.905061,0
0.914015,0
0.912488,0
0.922406,0
0.921851,0
0.945941,0
0.915999,0
0.914988,0
0.916065,0
0.908217,0
0.925409,0
0.923606,0
0.915244,0
0.920755,0
0.912643,0
0.911985,0
0.911989,0
0.919183,0
0.92301,0
0.903388,0
0.918077,0
0.909051,0
0.930908,0
0.906456,0
0.925831,0
0.922465,0
0.911569,0
0.910955,0
0.914568,0
0.90682,0
0.92529,0
0.916564,0
0.923307,0
0.911202,0
0.926766,0
0.902539,0
0.910726,0
0.90953,0
0.910756,0
0.921105,0
0.921439,0
0.898244,0
0.911782,0
0.919177,0
0.929555,0
0.918351,0
0.911784,0
0.910292,0
0.917343,0
0.900084,0
0.92707,0
0.925152,0
0.922369,0
0.914719,0
0.904541,0
0.916957,0
0.917847,0
0.914559,0
0.913407,0
0.911037,0
0.916629,0
0.912433,0
0.913882,0
0.912756,0
0.902723,0
0.926976,0
0.907004,0
0.912362,0
0.920024,0
0.911618,0
0.930825,0
0.910789,0
0.944077,0
0.888195,0
0.911181,0
0.931428,0
0.918214,0
0.932797,0
0.919951,0
0.917181,0
0.913325,0
0.909208,0
0.898729,0
0.920346,0
0.915445,0
0.932615,0
0.911727,0
0.922957,0
0.923582,0
0.895703,0
0.920741,0
0.917679,0
0.909079,0
0.909994,0
0.955809,0
0.940789,0
0.921478,0
0.917509,0
0.915801,0
0.952469,0
0.931995,0
0.911903,0
0.91821,0
0.924014,0
0.908201,0
0.915716,0
0.90141,0
0.925518,0
0.91521,0
0.934915,0
0.912675,0
0.9221,0
0.919267,0
0.90462,0
0.919632,0
0.934892,0
0.91887,0
0.925484,0
0.905224,0
0.911772,0
0.908753,0
0.908691,0
0.941705,0
0.917869,0
0.926399,0
0.906209,0
0.905988,0
0.911174,0
0.91926,0
0.914268,0
0.923609,0
0.905551,0
0.932274,0
0.911159,0
0.914822,0
0.904388,0
0.904165,0
0.9107,0
0.916509,0
0.913899,0
0.912321,0
0.9207,0
0.920617,0
0.925424,0
0.903394,0
0.921545,0
0.918539,0
0.906635,0
0.912816,0
0.925871,0
0.934496,0
0.91641,0
0.931554,0
0.911319,0
0.920492,0
0.932388,0
0.937615,0
0.92079,0
0.917259,0
0.917017,0
0.928621,0
0.917031,0
0.905629,0
0.918441,0
0.911057,0
0.912932,0
0.935628,0
0.929063,0
0.927606,0
0.899294,0
0.9104,0
0.914326,0
0.910826,0
0.919667,0
0.905675,0
0.903344,0
0.919093,0
0.910506,0
0.922954,0
0.917889,0
0.905901,0
0.905285,0
0.919176,0
0.91751,0
0.915596,0
0.9264,0
0.915714,0
0.912484,0
0.915974,0
0.913647,0
0.923876,0
0.921182,0
0.905048,0
0.920509,0
0.917208,0
0.910816,0
0.932114,0
0.919892,0
0.897277,0
0.911063,0
0.926186,0
0.925793,0
0.911992,0
0.912683,0
0.920799,0
0.91415,0
0.91225,0
0.920307,0
0.91733,0
0.924981,0
0.937489,0
0.914494,0
0.925254,0
0.904075,0
0.92436,0
0.913688,0
0.915959,0
0.915894,0
0.907418,0
0.924391,0
0.939996,0
0.928328,0
0.914298,0
0.916782,0
0.902132,0
0.91541,0
0.929415,0
0.909702,0
0.91272,0
0.930894,0
0.912065,0
0.926738,0
0.904353,0
0.926584,0
0.911742,0
0.923076,0
0.90758,0
0.922902,0
0.911047,0
0.901365,0
0.896478,0
0.912495,0
0.92672,0
0.922375,0
0.906048,0
0.912633,0
0.912866,0
0.924249,0
0.910949,0
0.917005,0
0.92842,0
0.916954,0
0.90468,0
0.914384,0
0.906697,0
0.923684,0
0.917075,0
0.911408,0
0.931662,0
0.912649,0
0.91257,0
0.896525,0
0.925747,0
0.930548,0
0.920786,0
0.917036,0
0.914853,0
0.912343,0
0.92225,0
0.914134,0
0.9239,0
0.91922,0
0.901499,0
0.914825,0
0.907508,0
0.914819,0
0.90089,0
0.926358,0
0.910994,0
0.924215,0
0.917004,0
0.914991,0
0.907257,0
0.935275,0
0.917952,0
0.910442,0
0.919288,0
0.910246,0
0.936472,0
0.90119,0
0.908859,0
0.923985,0
0.9263,0
0.911533,0
0.910675,0
0.908096,0
0.913009,0
0.906661,0
0.916253,0
0.890167,0
0.913507,0
0.928344,0
0.918358,0
0.907536,0
0.905431,0
0.916143,0
0.924658,0
0.914648,0
0.92262,0
0.914703,0
0.912453,0
0.920912,0
0.925341,0
0.917682,0
0.917349,0
0.921806,0
0.900324,0
0.908633,0
0.937285,0
0.926873,0
0.909429,0
0.931581,0
0.924713,0
0.924992,0
0.900837,0
0.921492,0
0.923709,0
0.923939,0
0.904909,0
0.919645,0
0.921903,0
0.923336,0
0.922961,0
0.913009,0
0.922891,0
0.928438,0
0.929303,0
0.915812,0
0.914091,0
0.922777,0
0.910373,0
0.905928,0
0.915312,0
0.912015,0
0.942433,0
0.923351,0
0.89741,0
0.915636,0
0.919305,0
0.917751,0
0.917081,0
0.916055,0
0.917179,0
0.897739,0
0.895154,0
0.933066,0
0.935346,0
0.930284,0
0.92994,0
0.915618,0
0.917077,0
0.907106,0
0.93139,0
0.929158,0
0.918892,0
0.914526,0
0.920628,0
0.918134,0
0.907273,0
0.921983,0
0.903774,0
0.918717,0
0.902725,0
0.92252,0
0.898985,0
0.911015,0
0.920624,0
0.938537,0
0.914764,0
0.913182,0
0.916802,0
0.907541,0
0.913021,0
0.909919,0
0.904642,0
0.900812,0
0.933545,0
0.906424,0
0.917086,0
0.910307,0
0.916689,0
0.926108,0
0.905216,0
0.909494,0
0.913378,0
0.92857,0
0.903811,0
0.923316,0
0.906141,0
0.920998,0
0.905923,0
0.923103,0
0.934343,0
0.919902,0
0.916071,0
0.911638,0
0.914326,0
0.903009,0
0.924568,0
0.91119,0
0.92536,0
0.915998,0
0.926639,0
0.910065,0
0.914673,0
0.935306,0
0.907171,0
0.920806,0
0.929431,0
0.896602,0
0.915921,0
0.90928,0
