L2,generation
1.4055,15393
1.4055,15394
1.4055,15395
1.45167,15396
1.45167,15397
1.4055,15398
1.4055,15399
1.4055,15400
1.45167,15401
1.45167,15402
1.45167,15403
1.45167,15404
1.45167,15405
1.45167,15406
1.45167,15407
1.45167,15408
1.48947,15409
1.45167,15410
1.45167,15411
1.45167,15412
1.45167,15413
1.45167,15414
1.45167,15415
1.48947,15416
1.48947,15417
1.48947,15418
1.48947,15419
1.59439,15420
1.34464,15421
1.34464,15422
1.34464,15423
1.34464,15424
1.34464,15425
1.34464,15426
1.34464,15427
1.34464,15428
1.34464,15429
1.34464,15430
1.34464,15431
1.34464,15432
1.34464,15433
1.34464,15434
1.34464,15435
1.34464,15436
1.34464,15437
1.34464,15438
1.34464,15439
1.34464,15440
1.34464,15441
1.34464,15442
1.34464,15443
1.34464,15444
1.34464,15445
1.57867,15446
1.54256,15447
1.35071,15448
1.35071,15449
1.35071,15450
1.35071,15451
1.35071,15452
1.35071,15453
1.35071,15454
1.36546,15455
1.35071,15456
1.35071,15457
1.35071,15458
1.35071,15459
1.35071,15460
1.35071,15461
1.35071,15462
1.35071,15463
1.35071,15464
1.35071,15465
1.35071,15466
1.35071,15467
1.35071,15468
1.35071,15469
1.35071,15470
1.35071,15471
1.35071,15472
1.35071,15473
1.35071,15474
1.35071,15475
1.35071,15476
1.35071,15477
1.35071,15478
1.35071,15479
1.35071,15480
1.35071,15481
1.35071,15482
1.35071,15483
1.35071,15484
1.35071,15485
1.35071,15486
1.35071,15487
1.35071,15488
1.44437,15489
1.55526,15490
1.52038,15491
1.3536,15492
1.35071,15493
1.35071,15494
1.35071,15495
1.35071,15496
1.35071,15497
1.35071,15498
1.35071,15499
1.35071,15500
1.35071,15501
1.35071,15502
1.35071,15503
1.35071,15504
1.35071,15505
1.35071,15506
1.35071,15507
1.35071,15508
1.35071,15509
1.35071,15510
1.35071,15511
1.35071,15512
1.35071,15513
1.35071,15514
1.4317,15515
1.35071,15516
1.38907,15517
1.38907,15518
1.38907,15519
1.38907,15520
1.38907,15521
1.38907,15522
1.4317,15523
1.54189,15524
1.54189,15525
1.54189,15526
1.54189,15527
1.54189,15528
1.54189,15529
1.55526,15530
1.54612,15531
1.51311,15532
1.47025,15533
1.35071,15534
1.35071,15535
1.47025,15536
1.47025,15537
1.47025,15538
1.47025,15539
1.47025,15540
1.47025,15541
1.47025,15542
1.47025,15543
1.47025,15544
1.47025,15545
1.47025,15546
1.47025,15547
1.47025,15548
1.47025,15549
1.47025,15550
1.47025,15551
1.47025,15552
1.47025,15553
1.47025,15554
1.47025,15555
1.47025,15556
1.47025,15557
1.48501,15558
1.47025,15559
1.47025,15560
1.47025,15561
1.47025,15562
1.47025,15563
1.47025,15564
1.47025,15565
1.47025,15566
1.47025,15567
1.47025,15568
1.64425,15569
1.35479,15570
1.35071,15571
1.35071,15572
1.35071,15573
1.35071,15574
1.35071,15575
1.35071,15576
1.35071,15577
1.35071,15578
1.35071,15579
1.35071,15580
1.35071,15581
1.35071,15582
1.35071,15583
1.35071,15584
1.35071,15585
1.35071,15586
1.35071,15587
1.35071,15588
1.35071,15589
1.35071,15590
1.35071,15591
1.35071,15592
1.35071,15593
1.36546,15594
1.36546,15595
1.55526,15596
1.54256,15597
1.36546,15598
1.36546,15599
1.35479,15600
1.34852,15601
1.35071,15602
1.35071,15603
1.35071,15604
1.35071,15605
1.35071,15606
1.35071,15607
1.35071,15608
1.35071,15609
1.35071,15610
1.35071,15611
1.35071,15612
1.35071,15613
1.35071,15614
1.35071,15615
1.35071,15616
1.35071,15617
1.35071,15618
1.35071,15619
1.35071,15620
1.36546,15621
1.35071,15622
1.35071,15623
1.35071,15624
1.35071,15625
1.35071,15626
1.44621,15627
1.35071,15628
1.35071,15629
1.35071,15630
1.35071,15631
1.35071,15632
1.35071,15633
1.35071,15634
1.35071,15635
1.35071,15636
1.35071,15637
1.35071,15638
1.35071,15639
1.35071,15640
1.35071,15641
1.35071,15642
1.38907,15643
1.38907,15644
1.35479,15645
1.35479,15646
1.55526,15647
1.35479,15648
1.35479,15649
1.35479,15650
1.35479,15651
1.57735,15652
1.54875,15653
1.3536,15654
1.39675,15655
1.36546,15656
1.36546,15657
1.382,15658
1.35071,15659
1.35071,15660
1.35071,15661
1.35071,15662
1.35071,15663
1.35071,15664
1.35071,15665
1.35071,15666
1.35071,15667
1.35071,15668
1.35071,15669
1.35071,15670
1.35071,15671
1.35071,15672
1.35071,15673
1.35071,15674
1.35071,15675
1.36546,15676
1.35071,15677
1.35071,15678
1.35071,15679
1.35071,15680
1.35071,15681
1.35071,15682
1.35479,15683
1.40082,15684
1.35071,15685
1.35071,15686
1.35071,15687
1.35071,15688
1.35071,15689
1.35071,15690
1.35071,15691
1.35071,15692
1.35071,15693
1.35071,15694
1.35071,15695
1.35071,15696
1.35071,15697
1.35071,15698
1.35071,15699
1.35071,15700
1.35071,15701
1.35071,15702
1.35071,15703
1.35071,15704
1.35071,15705
1.35071,15706
1.35071,15707
1.54769,15708
1.49549,15709
1.46983,15710
1.3536,15711
1.35071,15712
1.35071,15713
1.35071,15714
1.35071,15715
1.35071,15716
1.35071,15717
1.35071,15718
1.35071,15719
1.35071,15720
1.35071,15721
1.35071,15722
1.35071,15723
1.35071,15724
1.35071,15725
1.35071,15726
1.35071,15727
1.35071,15728
1.35071,15729
1.35071,15730
1.35071,15731
1.35071,15732
1.35071,15733
1.35934,15734
1.35071,15735
1.35071,15736
1.35071,15737
1.35071,15738
1.35071,15739
1.35071,15740
1.55229,15741
1.55229,15742
1.55229,15743
1.41512,15744
1.35886,15745
1.382,15746
1.382,15747
1.382,15748
1.382,15749
1.382,15750
1.382,15751
1.382,15752
1.382,15753
1.35071,15754
1.35071,15755
1.35071,15756
1.35071,15757
1.35071,15758
1.38664,15759
1.35071,15760
1.38664,15761
1.35071,15762
1.38664,15763
1.38664,15764
1.38664,15765
1.35071,15766
1.40237,15767
1.40237,15768
1.40237,15769
1.40237,15770
1.54769,15771
1.52038,15772
1.3536,15773
1.35071,15774
1.35071,15775
1.36546,15776
1.35071,15777
1.35071,15778
1.35071,15779
1.35071,15780
1.35071,15781
1.35071,15782
1.35071,15783
1.35071,15784
1.35071,15785
1.35071,15786
1.35071,15787
1.35071,15788
1.35071,15789
1.35071,15790
1.35071,15791
1.35071,15792
1.35071,15793
1.35071,15794
1.3582,15795
1.3582,15796
1.3582,15797
1.54182,15798
1.54769,15799
1.52038,15800
1.3536,15801
1.35071,15802
1.35071,15803
1.35071,15804
1.35071,15805
1.35071,15806
1.35071,15807
1.35071,15808
1.35071,15809
1.35071,15810
1.35071,15811
1.35071,15812
1.35071,15813
1.35071,15814
1.35071,15815
1.35071,15816
1.35071,15817
1.35071,15818
1.35071,15819
1.35071,15820
1.35071,15821
1.35071,15822
1.35071,15823
1.35071,15824
1.35071,15825
1.35071,15826
1.35071,15827
1.35071,15828
1.35071,15829
1.35071,15830
1.35071,15831
1.35071,15832
1.35071,15833
1.35071,15834
1.35071,15835
1.35071,15836
1.35071,15837
1.35071,15838
1.35071,15839
1.35071,15840
1.35071,15841
1.35071,15842
1.36546,15843
1.35071,15844
1.35071,15845
1.35071,15846
1.35071,15847
1.35071,15848
1.35071,15849
1.35071,15850
1.35071,15851
1.35071,15852
1.35071,15853
1.35071,15854
1.35071,15855
1.35071,15856
1.35071,15857
1.35071,15858
1.35071,15859
1.35071,15860
1.35071,15861
1.35071,15862
1.35071,15863
1.35071,15864
1.35071,15865
1.35071,15866
1.35071,15867
1.35071,15868
1.35071,15869
1.35071,15870
1.35071,15871
1.36546,15872
1.35071,15873
1.35071,15874
1.35071,15875
1.35071,15876
1.35071,15877
1.35071,15878
1.35071,15879
1.35071,15880
1.35071,15881
1.35071,15882
1.35071,15883
1.35071,15884
1.35071,15885
1.35071,15886
1.35071,15887
1.35071,15888
1.35071,15889
1.35071,15890
1.35071,15891
1.35071,15892
1.35071,15893
1.36546,15894
1.35071,15895
1.35071,15896
1.35071,15897
1.35071,15898
1.35071,15899
1.35071,15900
1.35071,15901
1.35071,15902
1.35071,15903
1.35071,15904
1.35071,15905
1.35071,15906
1.35071,15907
1.36546,15908
1.39315,15909
1.38907,15910
1.38907,15911
1.38907,15912
1.38907,15913
1.38907,15914
1.38907,15915
1.38907,15916
1.38907,15917
1.38907,15918
1.38907,15919
1.38907,15920
1.38907,15921
1.38907,15922
1.38907,15923
1.38907,15924
1.38907,15925
1.38907,15926
1.38907,15927
1.38907,15928
1.38907,15929
1.38907,15930
1.38907,15931
1.38907,15932
1.38907,15933
1.38907,15934
1.425,15935
1.38907,15936
1.38907,15937
1.38907,15938
1.38907,15939
1.38907,15940
1.38907,15941
1.4342,15942
1.571,15943
1.35071,15944
1.35071,15945
1.35071,15946
1.34464,15947
1.35071,15948
1.35071,15949
1.35071,15950
1.35071,15951
1.39422,15952
1.39422,15953
1.39422,15954
1.41157,15955
1.41157,15956
1.41157,15957
1.50707,15958
1.50707,15959
1.51172,15960
1.51172,15961
1.62272,15962
1.62272,15963
1.63596,15964
1.62004,15965
1.62004,15966
1.62004,15967
1.6379,15968
1.38814,15969
1.38814,15970
1.38814,15971
1.38814,15972
1.38814,15973
1.38814,15974
1.38814,15975
1.34464,15976
1.34464,15977
1.34464,15978
1.34464,15979
1.34464,15980
1.34464,15981
1.34464,15982
1.34464,15983
1.34464,15984
1.34464,15985
1.34464,15986
1.34464,15987
1.34464,15988
1.34464,15989
1.34464,15990
1.34464,15991
1.34464,15992
1.34464,15993
1.34464,15994
1.34464,15995
1.34464,15996
1.34464,15997
1.34464,15998
1.34464,15999
1.34464,16000
1.34464,16001
1.45167,16002
1.45167,16003
1.45167,16004
1.45167,16005
1.45167,16006
1.54513,16007
1.57867,16008
1.34464,16009
1.34464,16010
1.34464,16011
1.34464,16012
1.34464,16013
1.34464,16014
1.34464,16015
1.34464,16016
1.34464,16017
1.34464,16018
1.34464,16019
1.34464,16020
1.4055,16021
1.49932,16022
1.40566,16023
1.40566,16024
1.40566,16025
1.40566,16026
1.40566,16027
1.40566,16028
1.40566,16029
1.40566,16030
1.40566,16031
1.40566,16032
1.40566,16033
1.46652,16034
1.46652,16035
1.46652,16036
1.46652,16037
1.46652,16038
1.46652,16039
1.46652,16040
1.46652,16041
1.46652,16042
1.46652,16043
1.46652,16044
1.46652,16045
1.46652,16046
1.4854,16047
1.56281,16048
1.64794,16049
1.61416,16050
1.34464,16051
1.34464,16052
1.34464,16053
1.34464,16054
1.34464,16055
1.34464,16056
1.34464,16057
1.34464,16058
1.34464,16059
1.34464,16060
1.34464,16061
1.34464,16062
1.34464,16063
1.34464,16064
1.34464,16065
1.34464,16066
1.38969,16067
1.38969,16068
1.45055,16069
1.45055,16070
1.45055,16071
1.45055,16072
1.45055,16073
1.45055,16074
1.49673,16075
1.49673,16076
1.4671,16077
1.4671,16078
1.4671,16079
1.4671,16080
1.4671,16081
1.56836,16082
1.56836,16083
1.49673,16084
1.49673,16085
1.49673,16086
1.49673,16087
1.49673,16088
1.49673,16089
1.59105,16090
1.4735,16091
1.4735,16092
1.49673,16093
1.4735,16094
1.49673,16095
1.49673,16096
1.49673,16097
1.49673,16098
1.49673,16099
1.49673,16100
1.49673,16101
1.49673,16102
1.49673,16103
1.55759,16104
1.55759,16105
1.55759,16106
1.55759,16107
1.55759,16108
1.45814,16109
1.45814,16110
1.45814,16111
1.54186,16112
1.54186,16113
1.54186,16114
1.54186,16115
1.54186,16116
1.54186,16117
1.67076,16118
1.37593,16119
1.37593,16120
1.37593,16121
1.37593,16122
1.37593,16123
1.37593,16124
1.37593,16125
1.37593,16126
1.37593,16127
1.37593,16128
1.37593,16129
1.37593,16130
1.37593,16131
1.37593,16132
1.37593,16133
1.37593,16134
1.37593,16135
1.46011,16136
1.37593,16137
1.41943,16138
1.37593,16139
1.37593,16140
1.37593,16141
1.46011,16142
1.37593,16143
1.37593,16144
1.37593,16145
1.37593,16146
1.37593,16147
1.37593,16148
1.47024,16149
1.34464,16150
1.34464,16151
1.3582,16152
1.3582,16153
1.3582,16154
1.47024,16155
1.34464,16156
1.34464,16157
1.34464,16158
1.34464,16159
1.34464,16160
1.34464,16161
1.34464,16162
1.38977,16163
1.38977,16164
1.38977,16165
1.52288,16166
1.52288,16167
1.52288,16168
1.52288,16169
1.52288,16170
1.60774,16171
1.50706,16172
1.47918,16173
1.47692,16174
1.47775,16175
1.47775,16176
1.47775,16177
1.47775,16178
1.47775,16179
1.47315,16180
1.40029,16181
1.34464,16182
1.34464,16183
1.34464,16184
1.3582,16185
1.3582,16186
1.3582,16187
1.3582,16188
1.3582,16189
1.3582,16190
1.3582,16191
1.3582,16192
1.3582,16193
1.396,16194
1.38244,16195
1.34464,16196
1.34464,16197
1.34464,16198
1.34464,16199
1.34464,16200
1.3582,16201
1.34464,16202
1.34464,16203
1.34464,16204
1.34464,16205
1.3696,16206
1.3696,16207
1.36352,16208
1.45784,16209
1.34464,16210
1.34464,16211
1.34464,16212
1.34464,16213
1.34464,16214
1.34464,16215
1.34464,16216
1.34464,16217
1.34464,16218
1.36352,16219
1.34464,16220
1.36352,16221
1.34464,16222
1.34464,16223
1.34464,16224
1.34464,16225
1.34464,16226
1.34464,16227
1.34464,16228
1.34464,16229
1.34464,16230
1.34464,16231
1.34464,16232
1.34464,16233
1.3582,16234
1.34464,16235
1.34464,16236
1.34464,16237
1.34464,16238
1.34464,16239
1.34464,16240
1.34464,16241
1.34464,16242
1.34464,16243
1.34464,16244
1.34464,16245
1.34464,16246
1.37593,16247
1.37593,16248
1.38977,16249
1.38977,16250
1.38977,16251
1.45591,16252
1.34464,16253
1.34464,16254
1.34464,16255
1.34464,16256
1.34464,16257
1.34464,16258
1.34464,16259
1.34464,16260
1.34464,16261
1.3582,16262
1.34464,16263
1.34464,16264
1.34464,16265
1.34464,16266
1.34464,16267
1.35326,16268
1.34464,16269
1.34464,16270
1.34464,16271
1.34464,16272
1.34464,16273
1.3582,16274
1.34464,16275
1.34464,16276
1.34464,16277
1.34464,16278
1.34464,16279
1.34464,16280
1.34464,16281
1.34464,16282
1.34464,16283
1.34464,16284
1.34464,16285
1.34464,16286
1.34464,16287
1.34464,16288
1.37593,16289
1.37593,16290
1.34464,16291
1.34464,16292
1.34464,16293
1.3582,16294
1.34464,16295
1.34464,16296
1.34464,16297
1.34464,16298
1.34464,16299
1.34464,16300
1.34464,16301
1.34464,16302
1.34464,16303
1.34464,16304
1.34464,16305
1.34464,16306
1.34464,16307
1.34464,16308
1.34464,16309
1.34464,16310
1.34464,16311
1.34464,16312
1.39533,16313
1.34464,16314
1.39533,16315
1.4306,16316
1.54906,16317
1.39072,16318
1.35479,16319
1.34464,16320
1.34464,16321
1.34464,16322
1.34464,16323
1.34464,16324
1.34464,16325
1.34464,16326
1.34464,16327
1.34464,16328
1.34464,16329
1.34464,16330
1.38057,16331
1.34464,16332
1.34464,16333
1.34464,16334
1.37593,16335
1.34464,16336
1.34464,16337
1.34464,16338
1.34464,16339
1.34464,16340
1.34464,16341
1.44038,16342
1.34464,16343
1.34464,16344
1.34464,16345
1.3582,16346
1.34464,16347
1.34464,16348
1.34464,16349
1.34464,16350
1.34464,16351
1.34464,16352
1.34464,16353
1.34464,16354
1.34464,16355
1.34464,16356
1.35326,16357
1.35326,16358
1.35326,16359
1.35326,16360
1.35326,16361
1.34464,16362
1.35326,16363
1.37593,16364
1.35326,16365
1.35326,16366
1.35326,16367
1.35326,16368
1.35326,16369
1.35326,16370
1.35326,16371
1.35326,16372
1.35326,16373
1.35326,16374
1.35326,16375
1.35326,16376
1.51799,16377
1.56493,16378
1.34464,16379
1.34464,16380
1.34464,16381
1.34464,16382
1.34464,16383
1.34464,16384
1.34464,16385
1.34464,16386
1.34464,16387
1.34464,16388
1.34464,16389
1.34464,16390
1.34464,16391
1.34464,16392
1.34464,16393
1.34464,16394
1.34464,16395
1.34464,16396
1.34464,16397
1.34464,16398
1.34464,16399
1.34464,16400
1.3582,16401
1.34464,16402
1.34464,16403
1.34464,16404
1.34464,16405
1.34464,16406
1.34464,16407
1.34464,16408
1.34464,16409
1.34464,16410
1.34464,16411
1.34464,16412
1.37593,16413
1.37593,16414
1.37593,16415
1.34464,16416
1.42813,16417
1.42813,16418
1.46011,16419
1.46011,16420
1.46011,16421
1.46011,16422
1.46011,16423
1.54763,16424
1.54763,16425
1.54906,16426
1.39533,16427
1.39533,16428
1.39533,16429
1.39533,16430
1.39533,16431
1.39533,16432
1.39533,16433
1.39533,16434
1.39533,16435
1.39533,16436
1.41752,16437
1.40276,16438
1.3892,16439
1.36683,16440
1.34464,16441
1.34464,16442
1.35326,16443
1.35326,16444
1.35326,16445
1.44758,16446
1.35326,16447
1.35326,16448
1.35326,16449
1.35326,16450
1.35326,16451
1.35326,16452
1.35326,16453
1.35326,16454
1.35326,16455
1.35326,16456
1.35326,16457
1.35326,16458
1.44758,16459
1.35326,16460
1.35326,16461
1.35326,16462
1.35326,16463
1.35326,16464
1.35326,16465
1.35326,16466
1.35326,16467
1.35326,16468
1.35326,16469
1.35326,16470
1.35326,16471
1.44758,16472
1.35326,16473
1.35326,16474
1.35326,16475
1.35326,16476
1.35326,16477
1.35326,16478
1.35326,16479
1.35326,16480
1.35326,16481
1.35326,16482
1.35326,16483
1.43067,16484
1.4603,16485
1.43067,16486
1.43067,16487
1.43067,16488
1.43067,16489
1.43067,16490
1.41412,16491
1.41412,16492
1.41412,16493
1.41412,16494
1.41412,16495
1.43067,16496
1.48234,16497
1.48234,16498
1.48234,16499
1.51224,16500
1.56305,16501
1.35326,16502
1.35326,16503
1.35326,16504
1.35326,16505
1.35326,16506
1.35326,16507
1.35326,16508
1.35326,16509
1.35326,16510
1.52499,16511
1.43067,16512
1.35326,16513
1.35326,16514
1.35326,16515
1.35326,16516
1.35326,16517
1.35326,16518
1.35326,16519
1.35326,16520
1.35326,16521
1.35326,16522
1.35326,16523
1.35326,16524
1.35326,16525
1.35326,16526
1.35326,16527
1.35326,16528
1.35326,16529
1.35326,16530
1.35326,16531
1.35326,16532
1.35326,16533
1.35326,16534
1.35326,16535
1.35326,16536
1.35326,16537
1.35326,16538
1.35326,16539
1.35326,16540
1.35326,16541
1.35326,16542
1.43067,16543
1.43067,16544
1.43067,16545
1.43067,16546
1.43067,16547
1.52499,16548
1.43067,16549
1.43067,16550
1.43067,16551
1.43067,16552
1.43067,16553
1.43067,16554
1.43067,16555
1.43067,16556
1.43067,16557
1.43067,16558
1.43067,16559
1.43067,16560
1.43067,16561
1.43067,16562
1.43067,16563
1.43067,16564
1.43067,16565
1.43067,16566
1.43067,16567
1.52499,16568
1.35326,16569
1.35326,16570
1.43067,16571
1.43067,16572
1.43067,16573
1.43067,16574
1.43067,16575
1.43067,16576
1.43067,16577
1.43067,16578
1.43067,16579
1.43067,16580
1.43067,16581
1.35326,16582
1.35326,16583
1.35326,16584
1.35326,16585
1.35326,16586
1.43067,16587
1.43067,16588
1.43067,16589
1.52434,16590
1.52434,16591
1.52434,16592
1.52434,16593
1.52434,16594
1.52434,16595
1.52434,16596
1.52434,16597
1.52434,16598
1.52434,16599
1.5642,16600
1.5642,16601
1.58731,16602
1.58731,16603
1.55563,16604
1.55563,16605
1.55563,16606
1.55563,16607
1.58731,16608
1.58731,16609
1.58731,16610
1.62651,16611
1.35326,16612
1.35326,16613
1.34464,16614
1.34464,16615
1.34464,16616
1.34464,16617
1.34464,16618
1.34464,16619
1.34464,16620
1.34464,16621
1.34464,16622
1.34464,16623
1.34464,16624
1.34464,16625
1.34464,16626
1.34464,16627
1.34464,16628
1.34464,16629
1.34464,16630
1.34464,16631
1.34464,16632
1.34464,16633
1.34464,16634
1.34464,16635
1.34464,16636
1.58798,16637
1.39497,16638
1.39497,16639
1.39497,16640
1.39497,16641
1.39497,16642
1.39497,16643
1.39497,16644
1.39497,16645
1.39497,16646
1.39497,16647
1.39497,16648
1.39497,16649
1.39497,16650
1.39497,16651
1.39497,16652
1.39497,16653
1.43277,16654
1.39497,16655
1.39497,16656
1.39497,16657
1.39497,16658
1.39497,16659
1.39497,16660
1.39497,16661
1.39497,16662
1.39497,16663
1.39497,16664
1.39497,16665
1.39497,16666
1.57867,16667
1.34464,16668
1.34464,16669
1.34464,16670
1.34464,16671
1.34464,16672
1.34464,16673
1.34464,16674
1.34464,16675
1.34464,16676
1.34464,16677
1.34464,16678
1.34464,16679
1.34464,16680
1.34464,16681
1.34464,16682
1.34464,16683
1.39497,16684
1.39497,16685
1.39497,16686
1.39497,16687
1.39497,16688
1.39497,16689
1.42205,16690
1.42205,16691
1.42205,16692
1.42205,16693
1.42205,16694
1.46011,16695
1.46011,16696
1.46011,16697
1.45334,16698
1.55442,16699
1.34464,16700
1.34464,16701
1.34464,16702
1.34464,16703
1.34464,16704
1.34464,16705
1.34464,16706
1.34464,16707
1.34464,16708
1.34464,16709
1.34464,16710
1.34464,16711
1.34464,16712
1.34464,16713
1.34464,16714
1.34464,16715
1.34464,16716
1.34464,16717
1.34464,16718
1.34464,16719
1.34464,16720
1.34464,16721
1.4055,16722
1.4055,16723
1.4055,16724
1.4055,16725
1.4055,16726
1.59439,16727
1.34464,16728
1.34464,16729
1.34464,16730
1.34464,16731
1.34464,16732
1.34464,16733
1.34464,16734
1.34464,16735
1.34464,16736
1.34464,16737
1.34464,16738
1.4055,16739
1.4055,16740
1.4055,16741
1.46661,16742
1.46661,16743
1.46661,16744
1.4055,16745
1.4055,16746
1.4055,16747
1.4055,16748
1.4055,16749
1.4055,16750
1.4055,16751
1.46661,16752
1.46661,16753
1.46661,16754
1.56093,16755
1.38244,16756
1.38244,16757
1.38244,16758
1.38244,16759
1.38244,16760
1.38244,16761
1.38244,16762
1.38244,16763
1.38244,16764
1.38244,16765
1.38244,16766
1.38244,16767
1.38244,16768
1.41302,16769
1.41302,16770
1.41302,16771
1.41302,16772
1.41302,16773
1.41302,16774
1.41302,16775
1.41302,16776
1.41302,16777
1.41302,16778
1.41302,16779
1.41302,16780
1.41302,16781
1.41302,16782
1.41302,16783
1.41302,16784
1.41302,16785
1.41302,16786
1.41302,16787
1.47404,16788
1.47404,16789
1.58798,16790
1.35886,16791
1.35886,16792
1.35886,16793
1.35886,16794
1.35886,16795
1.39497,16796
1.39497,16797
1.39497,16798
1.39497,16799
1.39497,16800
1.39497,16801
1.43333,16802
1.43333,16803
1.43333,16804
1.43333,16805
1.43333,16806
1.43333,16807
1.43333,16808
1.43333,16809
1.43333,16810
1.43333,16811
1.43333,16812
1.48257,16813
1.39497,16814
1.39497,16815
1.39497,16816
1.39497,16817
1.39497,16818
1.39497,16819
1.39497,16820
1.39497,16821
1.39497,16822
1.39497,16823
1.39497,16824
1.39497,16825
1.39497,16826
1.39497,16827
1.39497,16828
1.39497,16829
1.39497,16830
1.39497,16831
1.39497,16832
1.39497,16833
1.39497,16834
1.44421,16835
1.39497,16836
1.39497,16837
1.39497,16838
1.39497,16839
1.39497,16840
1.39497,16841
1.39497,16842
1.39497,16843
1.39497,16844
1.39497,16845
1.39497,16846
1.39497,16847
1.39497,16848
1.39497,16849
1.39497,16850
1.39497,16851
1.39497,16852
1.39497,16853
1.39497,16854
1.39497,16855
1.39497,16856
1.39497,16857
1.39497,16858
1.48864,16859
1.39497,16860
1.48201,16861
1.43277,16862
1.43277,16863
1.39497,16864
1.39497,16865
1.39497,16866
1.39497,16867
1.39497,16868
1.43277,16869
1.43277,16870
1.43277,16871
1.43277,16872
1.43277,16873
1.43277,16874
1.43277,16875
1.43277,16876
1.43277,16877
1.43277,16878
1.43277,16879
1.43277,16880
1.43277,16881
1.43277,16882
1.43277,16883
1.43277,16884
1.43277,16885
1.43277,16886
1.43277,16887
1.43277,16888
1.43277,16889
1.64436,16890
1.64436,16891
1.64436,16892
1.64436,16893
1.64436,16894
1.64436,16895
1.63467,16896
1.45583,16897
1.45583,16898
1.45583,16899
1.45583,16900
1.39497,16901
1.45583,16902
1.45583,16903
1.45583,16904
1.45583,16905
1.39497,16906
1.39497,16907
1.39497,16908
1.39497,16909
1.39497,16910
1.39497,16911
1.39497,16912
1.39497,16913
1.39497,16914
1.39497,16915
1.43333,16916
1.43333,16917
1.43333,16918
1.43333,16919
1.43333,16920
1.58931,16921
1.63855,16922
1.55039,16923
1.43277,16924
1.43277,16925
1.43277,16926
1.43277,16927
1.43277,16928
1.43277,16929
1.43277,16930
1.43277,16931
1.39497,16932
1.39497,16933
1.39497,16934
1.43277,16935
1.43277,16936
1.43277,16937
1.45583,16938
1.45583,16939
1.45583,16940
1.45583,16941
1.45583,16942
1.43277,16943
1.43277,16944
1.43277,16945
1.43277,16946
1.43277,16947
1.43277,16948
1.43277,16949
1.45583,16950
1.45583,16951
1.43277,16952
1.50507,16953
1.39497,16954
1.39497,16955
1.39497,16956
1.39497,16957
1.39497,16958
1.39497,16959
1.39497,16960
1.39497,16961
1.39497,16962
1.39497,16963
1.39497,16964
1.39497,16965
1.39497,16966
1.39497,16967
1.39497,16968
1.39497,16969
1.39497,16970
1.39497,16971
1.39497,16972
1.39497,16973
1.39497,16974
1.39497,16975
1.39497,16976
1.53712,16977
1.4036,16978
1.4036,16979
1.4036,16980
1.4036,16981
1.4036,16982
1.64628,16983
1.36749,16984
1.37209,16985
1.36749,16986
1.36749,16987
1.36749,16988
1.36749,16989
1.36749,16990
1.36749,16991
1.36749,16992
1.36749,16993
1.36749,16994
1.36749,16995
1.36749,16996
1.36749,16997
1.36749,16998
1.36749,16999
1.36749,17000
1.36749,17001
1.36749,17002
1.4036,17003
1.4036,17004
1.4036,17005
1.4036,17006
1.4036,17007
1.4036,17008
1.48101,17009
1.4036,17010
1.4036,17011
1.45284,17012
1.4036,17013
1.39878,17014
1.36749,17015
1.36749,17016
1.36749,17017
1.36749,17018
1.36749,17019
1.36749,17020
1.36749,17021
1.36749,17022
1.36749,17023
1.36749,17024
1.45284,17025
1.36749,17026
1.36749,17027
1.36749,17028
1.36749,17029
1.36749,17030
1.36749,17031
1.36749,17032
1.36749,17033
1.36749,17034
1.36749,17035
1.36749,17036
1.36749,17037
1.36749,17038
1.36749,17039
1.36749,17040
1.36749,17041
1.36749,17042
1.40342,17043
1.40342,17044
1.41262,17045
1.36749,17046
1.36749,17047
1.4036,17048
1.36749,17049
1.36749,17050
1.36749,17051
1.36749,17052
1.36749,17053
1.36749,17054
1.36749,17055
1.36749,17056
1.36749,17057
1.36749,17058
1.36749,17059
1.36749,17060
1.36749,17061
1.36749,17062
1.41262,17063
1.41262,17064
1.41262,17065
1.50236,17066
1.45769,17067
1.45769,17068
1.50101,17069
1.50101,17070
1.50101,17071
1.50101,17072
1.50101,17073
1.61951,17074
1.36975,17075
1.36975,17076
1.36975,17077
1.36975,17078
1.36975,17079
1.36975,17080
1.36975,17081
1.36975,17082
1.36975,17083
1.36975,17084
1.36975,17085
1.36975,17086
1.36975,17087
1.36975,17088
1.36975,17089
1.36975,17090
1.36975,17091
1.36975,17092
1.41194,17093
1.36975,17094
1.36975,17095
1.36975,17096
1.36975,17097
1.36975,17098
1.36975,17099
1.36975,17100
1.36975,17101
1.36975,17102
1.36975,17103
1.36975,17104
1.36975,17105
1.36975,17106
1.36975,17107
1.36975,17108
1.36975,17109
1.36975,17110
1.36975,17111
1.36975,17112
1.36975,17113
1.36975,17114
1.40104,17115
1.49471,17116
1.49471,17117
1.53689,17118
1.45479,17119
1.42442,17120
1.4032,17121
1.4032,17122
1.4032,17123
1.4032,17124
1.36975,17125
1.36975,17126
1.4032,17127
1.45761,17128
1.45761,17129
1.45761,17130
1.45761,17131
1.45761,17132
1.45761,17133
1.45761,17134
1.45761,17135
1.45761,17136
1.45761,17137
1.44754,17138
1.44754,17139
1.44754,17140
1.44754,17141
1.44754,17142
